workerID,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
101,laptop,500,round,500,500,1000,round,1000,0.180327869,0.575,1
101,laptop,500,round,500,500,1001,sharp,1000,0.172131148,0.575,1
101,laptop,500,round,500,500,5000,round,5000,0.081967213,0.575,1
101,laptop,500,round,500,500,5001,sharp,5000,0.081967213,0.575,1
101,laptop,500,round,500,500,10000,round,10000,0,0.575,1
101,laptop,500,round,500,500,10001,sharp,10000,0.008196721,0.575,1
101,electric kettle,10000,round,10000,10000,50,round,50,0.381443299,1,2
101,electric kettle,10000,round,10000,10000,51,sharp,50,0.381443299,1,2
101,electric kettle,10000,round,10000,10000,500,round,500,0.072164948,1,2
101,electric kettle,10000,round,10000,10000,501,sharp,500,0.092783505,1,2
101,electric kettle,10000,round,10000,10000,1000,round,1000,0.041237113,1,2
101,electric kettle,10000,round,10000,10000,1001,sharp,1000,0.030927835,1,2
101,electric kettle,10000,round,10000,10000,5000,round,5000,0,1,2
101,electric kettle,10000,round,10000,10000,5001,sharp,5000,0,1,2
101,electric kettle,10000,round,10000,10000,10000,round,10000,0,1,2
101,electric kettle,10000,round,10000,10000,10001,sharp,10000,0,1,2
101,laptop,501,sharp,503,500,50,round,50,0.01459854,0.55,3
101,laptop,501,sharp,503,500,51,sharp,50,0.01459854,0.55,3
101,laptop,501,sharp,503,500,500,round,500,0.226277372,0.55,3
101,laptop,501,sharp,503,500,501,sharp,500,0.226277372,0.55,3
101,laptop,501,sharp,503,500,1000,round,1000,0.160583942,0.55,3
101,laptop,501,sharp,503,500,1001,sharp,1000,0.153284672,0.55,3
101,laptop,501,sharp,503,500,5000,round,5000,0.087591241,0.55,3
101,laptop,501,sharp,503,500,5001,sharp,5000,0.109489051,0.55,3
101,laptop,501,sharp,503,500,10000,round,10000,0.00729927,0.55,3
101,laptop,501,sharp,503,500,10001,sharp,10000,0,0.55,3
101,electric kettle,5001,sharp,4999,5000,50,round,50,0.387755102,1,4
101,electric kettle,5001,sharp,4999,5000,51,sharp,50,0.397959184,1,4
101,electric kettle,5001,sharp,4999,5000,500,round,500,0.102040816,1,4
101,electric kettle,5001,sharp,4999,5000,501,sharp,500,0.112244898,1,4
101,electric kettle,5001,sharp,4999,5000,1000,round,1000,0,1,4
101,electric kettle,5001,sharp,4999,5000,1001,sharp,1000,0,1,4
101,electric kettle,5001,sharp,4999,5000,5000,round,5000,0,1,4
101,electric kettle,5001,sharp,4999,5000,5001,sharp,5000,0,1,4
101,electric kettle,5001,sharp,4999,5000,10000,round,10000,0,1,4
101,electric kettle,5001,sharp,4999,5000,10001,sharp,10000,0,1,4
101,watch,5001,sharp,4999,5000,50,round,50,0.125874126,0.925,5
101,watch,5001,sharp,4999,5000,51,sharp,50,0.125874126,0.925,5
101,watch,5001,sharp,4999,5000,500,round,500,0.125874126,0.925,5
101,watch,5001,sharp,4999,5000,501,sharp,500,0.125874126,0.925,5
101,watch,5001,sharp,4999,5000,1000,round,1000,0.129370629,0.925,5
101,watch,5001,sharp,4999,5000,1001,sharp,1000,0.129370629,0.925,5
101,watch,5001,sharp,4999,5000,5000,round,5000,0.083916084,0.925,5
101,watch,5001,sharp,4999,5000,5001,sharp,5000,0.076923077,0.925,5
101,watch,5001,sharp,4999,5000,10000,round,10000,0.045454545,0.925,5
101,watch,5001,sharp,4999,5000,10001,sharp,10000,0.031468531,0.925,5
101,electric kettle,50,round,50,50,50,round,50,0.447058824,0.325,6
101,electric kettle,50,round,50,50,51,sharp,50,0.447058824,0.325,6
101,electric kettle,50,round,50,50,500,round,500,0.058823529,0.325,6
101,electric kettle,50,round,50,50,501,sharp,500,0.047058824,0.325,6
101,electric kettle,50,round,50,50,1000,round,1000,0,0.325,6
101,electric kettle,50,round,50,50,1001,sharp,1000,0,0.325,6
101,electric kettle,50,round,50,50,5000,round,5000,0,0.325,6
101,electric kettle,50,round,50,50,5001,sharp,5000,0,0.325,6
101,electric kettle,50,round,50,50,10000,round,10000,0,0.325,6
101,electric kettle,50,round,50,50,10001,sharp,10000,0,0.325,6
101,watch,501,sharp,502,500,50,round,50,0.226666667,0.525,7
101,watch,501,sharp,502,500,51,sharp,50,0.226666667,0.525,7
101,watch,501,sharp,502,500,500,round,500,0.246666667,0.525,7
101,watch,501,sharp,502,500,501,sharp,500,0.26,0.525,7
101,watch,501,sharp,502,500,1000,round,1000,0.026666667,0.525,7
101,watch,501,sharp,502,500,1001,sharp,1000,0.006666667,0.525,7
101,watch,501,sharp,502,500,5000,round,5000,0,0.525,7
101,watch,501,sharp,502,500,5001,sharp,5000,0,0.525,7
101,watch,501,sharp,502,500,10000,round,10000,0.006666667,0.525,7
101,watch,501,sharp,502,500,10001,sharp,10000,0,0.525,7
101,electric kettle,1001,sharp,1001,1000,50,round,50,0.451219512,0.8,8
101,electric kettle,1001,sharp,1001,1000,51,sharp,50,0.463414634,0.8,8
101,electric kettle,1001,sharp,1001,1000,500,round,500,0.048780488,0.8,8
101,electric kettle,1001,sharp,1001,1000,501,sharp,500,0.036585366,0.8,8
101,electric kettle,1001,sharp,1001,1000,1000,round,1000,0,0.8,8
101,electric kettle,1001,sharp,1001,1000,1001,sharp,1000,0,0.8,8
101,electric kettle,1001,sharp,1001,1000,5000,round,5000,0,0.8,8
101,electric kettle,1001,sharp,1001,1000,5001,sharp,5000,0,0.8,8
101,electric kettle,1001,sharp,1001,1000,10000,round,10000,0,0.8,8
101,electric kettle,1001,sharp,1001,1000,10001,sharp,10000,0,0.8,8
101,laptop,1000,round,1000,1000,50,round,50,0,0.725,9
101,laptop,1000,round,1000,1000,51,sharp,50,0,0.725,9
101,laptop,1000,round,1000,1000,500,round,500,0.218309859,0.725,9
101,laptop,1000,round,1000,1000,501,sharp,500,0.225352113,0.725,9
101,laptop,1000,round,1000,1000,1000,round,1000,0.246478873,0.725,9
101,laptop,1000,round,1000,1000,1001,sharp,1000,0.23943662,0.725,9
101,laptop,1000,round,1000,1000,5000,round,5000,0.035211268,0.725,9
101,laptop,1000,round,1000,1000,5001,sharp,5000,0.035211268,0.725,9
101,laptop,1000,round,1000,1000,10000,round,10000,0,0.725,9
101,laptop,1000,round,1000,1000,10001,sharp,10000,0,0.725,9
101,electric kettle,501,sharp,501,500,50,round,50,0.361904762,0.775,10
101,electric kettle,501,sharp,501,500,51,sharp,50,0.361904762,0.775,10
101,electric kettle,501,sharp,501,500,500,round,500,0.133333333,0.775,10
101,electric kettle,501,sharp,501,500,501,sharp,500,0.133333333,0.775,10
101,electric kettle,501,sharp,501,500,1000,round,1000,0.00952381,0.775,10
101,electric kettle,501,sharp,501,500,1001,sharp,1000,0,0.775,10
101,electric kettle,501,sharp,501,500,5000,round,5000,0,0.775,10
101,electric kettle,501,sharp,501,500,5001,sharp,5000,0,0.775,10
101,electric kettle,501,sharp,501,500,10000,round,10000,0,0.775,10
101,electric kettle,501,sharp,501,500,10001,sharp,10000,0,0.775,10
101,watch,1001,sharp,999,1000,50,round,50,0.123529412,0.725,11
101,watch,1001,sharp,999,1000,51,sharp,50,0.123529412,0.725,11
101,watch,1001,sharp,999,1000,500,round,500,0.152941176,0.725,11
101,watch,1001,sharp,999,1000,501,sharp,500,0.164705882,0.725,11
101,watch,1001,sharp,999,1000,1000,round,1000,0.217647059,0.725,11
101,watch,1001,sharp,999,1000,1001,sharp,1000,0.217647059,0.725,11
101,watch,1001,sharp,999,1000,5000,round,5000,0,0.725,11
101,watch,1001,sharp,999,1000,5001,sharp,5000,0,0.725,11
101,watch,1001,sharp,999,1000,10000,round,10000,0,0.725,11
101,watch,1001,sharp,999,1000,10001,sharp,10000,0,0.725,11
101,laptop,50,round,50,50,50,round,50,0.075342466,0,12
101,laptop,50,round,50,50,51,sharp,50,0.061643836,0,12
101,laptop,50,round,50,50,500,round,500,0.239726027,0,12
101,laptop,50,round,50,50,501,sharp,500,0.246575342,0,12
101,laptop,50,round,50,50,1000,round,1000,0.191780822,0,12
101,laptop,50,round,50,50,1001,sharp,1000,0.184931507,0,12
101,laptop,50,round,50,50,5000,round,5000,0,0,12
101,laptop,50,round,50,50,5001,sharp,5000,0,0,12
101,laptop,50,round,50,50,10000,round,10000,0,0,12
101,laptop,50,round,50,50,10001,sharp,10000,0,0,12
101,watch,500,round,500,500,50,round,50,0.191176471,0.575,13
101,watch,500,round,500,500,51,sharp,50,0.198529412,0.575,13
101,watch,500,round,500,500,500,round,500,0.264705882,0.575,13
101,watch,500,round,500,500,501,sharp,500,0.279411765,0.575,13
101,watch,500,round,500,500,1000,round,1000,0.029411765,0.575,13
101,watch,500,round,500,500,1001,sharp,1000,0.036764706,0.575,13
101,watch,500,round,500,500,5000,round,5000,0,0.575,13
101,watch,500,round,500,500,5001,sharp,5000,0,0.575,13
101,watch,500,round,500,500,10000,round,10000,0,0.575,13
101,watch,500,round,500,500,10001,sharp,10000,0,0.575,13
101,electric kettle,5000,round,5000,5000,50,round,50,0.43902439,1,14
101,electric kettle,5000,round,5000,5000,51,sharp,50,0.451219512,1,14
101,electric kettle,5000,round,5000,5000,500,round,500,0.073170732,1,14
101,electric kettle,5000,round,5000,5000,501,sharp,500,0.024390244,1,14
101,electric kettle,5000,round,5000,5000,1000,round,1000,0,1,14
101,electric kettle,5000,round,5000,5000,1001,sharp,1000,0,1,14
101,electric kettle,5000,round,5000,5000,5000,round,5000,0.012195122,1,14
101,electric kettle,5000,round,5000,5000,5001,sharp,5000,0,1,14
101,electric kettle,5000,round,5000,5000,10000,round,10000,0,1,14
101,electric kettle,5000,round,5000,5000,10001,sharp,10000,0,1,14
101,laptop,51,sharp,52,50,50,round,50,0.028368794,0.075,15
101,laptop,51,sharp,52,50,51,sharp,50,0.042553191,0.075,15
101,laptop,51,sharp,52,50,500,round,500,0.255319149,0.075,15
101,laptop,51,sharp,52,50,501,sharp,500,0.255319149,0.075,15
101,laptop,51,sharp,52,50,1000,round,1000,0.191489362,0.075,15
101,laptop,51,sharp,52,50,1001,sharp,1000,0.184397163,0.075,15
101,laptop,51,sharp,52,50,5000,round,5000,0.021276596,0.075,15
101,laptop,51,sharp,52,50,5001,sharp,5000,0.021276596,0.075,15
101,laptop,51,sharp,52,50,10000,round,10000,0,0.075,15
101,laptop,51,sharp,52,50,10001,sharp,10000,0,0.075,15
102,electric kettle,10001,sharp,10002,10000,50,round,50,0.207142857,0.025,1
102,electric kettle,10001,sharp,10002,10000,51,sharp,50,0.264285714,0.025,1
102,electric kettle,10001,sharp,10002,10000,500,round,500,0.085714286,0.025,1
102,electric kettle,10001,sharp,10002,10000,501,sharp,500,0.114285714,0.025,1
102,electric kettle,10001,sharp,10002,10000,1000,round,1000,0.05,0.025,1
102,electric kettle,10001,sharp,10002,10000,1001,sharp,1000,0.057142857,0.025,1
102,electric kettle,10001,sharp,10002,10000,5000,round,5000,0.057142857,0.025,1
102,electric kettle,10001,sharp,10002,10000,5001,sharp,5000,0.05,0.025,1
102,electric kettle,10001,sharp,10002,10000,10000,round,10000,0.057142857,0.025,1
102,electric kettle,10001,sharp,10002,10000,10001,sharp,10000,0.057142857,0.025,1
102,watch,501,sharp,502,500,50,round,50,0.086614173,0.575,2
102,watch,501,sharp,502,500,51,sharp,50,0.086614173,0.575,2
102,watch,501,sharp,502,500,500,round,500,0.236220472,0.575,2
102,watch,501,sharp,502,500,501,sharp,500,0.188976378,0.575,2
102,watch,501,sharp,502,500,1000,round,1000,0.078740157,0.575,2
102,watch,501,sharp,502,500,1001,sharp,1000,0.047244094,0.575,2
102,watch,501,sharp,502,500,5000,round,5000,0.070866142,0.575,2
102,watch,501,sharp,502,500,5001,sharp,5000,0.070866142,0.575,2
102,watch,501,sharp,502,500,10000,round,10000,0.062992126,0.575,2
102,watch,501,sharp,502,500,10001,sharp,10000,0.070866142,0.575,2
102,laptop,10000,round,10000,10000,50,round,50,0.022900763,0.25,3
102,laptop,10000,round,10000,10000,51,sharp,50,0.022900763,0.25,3
102,laptop,10000,round,10000,10000,500,round,500,0.229007634,0.25,3
102,laptop,10000,round,10000,10000,501,sharp,500,0.129770992,0.25,3
102,laptop,10000,round,10000,10000,1000,round,1000,0.229007634,0.25,3
102,laptop,10000,round,10000,10000,1001,sharp,1000,0.152671756,0.25,3
102,laptop,10000,round,10000,10000,5000,round,5000,0.053435115,0.25,3
102,laptop,10000,round,10000,10000,5001,sharp,5000,0.053435115,0.25,3
102,laptop,10000,round,10000,10000,10000,round,10000,0.053435115,0.25,3
102,laptop,10000,round,10000,10000,10001,sharp,10000,0.053435115,0.25,3
102,laptop,51,sharp,47,50,50,round,50,0.016528926,0.025,4
102,laptop,51,sharp,47,50,51,sharp,50,0.016528926,0.025,4
102,laptop,51,sharp,47,50,500,round,500,0.231404959,0.025,4
102,laptop,51,sharp,47,50,501,sharp,500,0.181818182,0.025,4
102,laptop,51,sharp,47,50,1000,round,1000,0.247933884,0.025,4
102,laptop,51,sharp,47,50,1001,sharp,1000,0.148760331,0.025,4
102,laptop,51,sharp,47,50,5000,round,5000,0.033057851,0.025,4
102,laptop,51,sharp,47,50,5001,sharp,5000,0.041322314,0.025,4
102,laptop,51,sharp,47,50,10000,round,10000,0.041322314,0.025,4
102,laptop,51,sharp,47,50,10001,sharp,10000,0.041322314,0.025,4
102,electric kettle,501,sharp,501,500,50,round,50,0.285714286,0.675,5
102,electric kettle,501,sharp,501,500,51,sharp,50,0.32967033,0.675,5
102,electric kettle,501,sharp,501,500,500,round,500,0.076923077,0.675,5
102,electric kettle,501,sharp,501,500,501,sharp,500,0.087912088,0.675,5
102,electric kettle,501,sharp,501,500,1000,round,1000,0.043956044,0.675,5
102,electric kettle,501,sharp,501,500,1001,sharp,1000,0.043956044,0.675,5
102,electric kettle,501,sharp,501,500,5000,round,5000,0.043956044,0.675,5
102,electric kettle,501,sharp,501,500,5001,sharp,5000,0.043956044,0.675,5
102,electric kettle,501,sharp,501,500,10000,round,10000,0.021978022,0.675,5
102,electric kettle,501,sharp,501,500,10001,sharp,10000,0.021978022,0.675,5
102,electric kettle,500,round,500,500,50,round,50,0.166666667,0.575,6
102,electric kettle,500,round,500,500,51,sharp,50,0.213333333,0.575,6
102,electric kettle,500,round,500,500,500,round,500,0.253333333,0.575,6
102,electric kettle,500,round,500,500,501,sharp,500,0.2,0.575,6
102,electric kettle,500,round,500,500,1000,round,1000,0.08,0.575,6
102,electric kettle,500,round,500,500,1001,sharp,1000,0.026666667,0.575,6
102,electric kettle,500,round,500,500,5000,round,5000,0.033333333,0.575,6
102,electric kettle,500,round,500,500,5001,sharp,5000,0.026666667,0.575,6
102,electric kettle,500,round,500,500,10000,round,10000,0,0.575,6
102,electric kettle,500,round,500,500,10001,sharp,10000,0,0.575,6
102,laptop,1001,sharp,999,1000,50,round,50,0.068493151,0.725,7
102,laptop,1001,sharp,999,1000,51,sharp,50,0.068493151,0.725,7
102,laptop,1001,sharp,999,1000,500,round,500,0.109589041,0.725,7
102,laptop,1001,sharp,999,1000,501,sharp,500,0.109589041,0.725,7
102,laptop,1001,sharp,999,1000,1000,round,1000,0.136986301,0.725,7
102,laptop,1001,sharp,999,1000,1001,sharp,1000,0.465753425,0.725,7
102,laptop,1001,sharp,999,1000,5000,round,5000,0.01369863,0.725,7
102,laptop,1001,sharp,999,1000,5001,sharp,5000,0,0.725,7
102,laptop,1001,sharp,999,1000,10000,round,10000,0.01369863,0.725,7
102,laptop,1001,sharp,999,1000,10001,sharp,10000,0.01369863,0.725,7
102,electric kettle,50,round,50,50,50,round,50,0.410958904,0.275,8
102,electric kettle,50,round,50,50,51,sharp,50,0.520547945,0.275,8
102,electric kettle,50,round,50,50,500,round,500,0.01369863,0.275,8
102,electric kettle,50,round,50,50,501,sharp,500,0,0.275,8
102,electric kettle,50,round,50,50,1000,round,1000,0.01369863,0.275,8
102,electric kettle,50,round,50,50,1001,sharp,1000,0,0.275,8
102,electric kettle,50,round,50,50,5000,round,5000,0,0.275,8
102,electric kettle,50,round,50,50,5001,sharp,5000,0.01369863,0.275,8
102,electric kettle,50,round,50,50,10000,round,10000,0.01369863,0.275,8
102,electric kettle,50,round,50,50,10001,sharp,10000,0.01369863,0.275,8
102,watch,51,sharp,47,50,50,round,50,0.283333333,0.275,9
102,watch,51,sharp,47,50,51,sharp,50,0.6,0.275,9
102,watch,51,sharp,47,50,500,round,500,0.016666667,0.275,9
102,watch,51,sharp,47,50,501,sharp,500,0,0.275,9
102,watch,51,sharp,47,50,1000,round,1000,0.016666667,0.275,9
102,watch,51,sharp,47,50,1001,sharp,1000,0.016666667,0.275,9
102,watch,51,sharp,47,50,5000,round,5000,0.016666667,0.275,9
102,watch,51,sharp,47,50,5001,sharp,5000,0.016666667,0.275,9
102,watch,51,sharp,47,50,10000,round,10000,0.016666667,0.275,9
102,watch,51,sharp,47,50,10001,sharp,10000,0.016666667,0.275,9
102,electric kettle,10000,round,10000,10000,50,round,50,0.454545455,0.2,10
102,electric kettle,10000,round,10000,10000,51,sharp,50,0.454545455,0.2,10
102,electric kettle,10000,round,10000,10000,500,round,500,0.015151515,0.2,10
102,electric kettle,10000,round,10000,10000,501,sharp,500,0,0.2,10
102,electric kettle,10000,round,10000,10000,1000,round,1000,0,0.2,10
102,electric kettle,10000,round,10000,10000,1001,sharp,1000,0,0.2,10
102,electric kettle,10000,round,10000,10000,5000,round,5000,0.03030303,0.2,10
102,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.015151515,0.2,10
102,electric kettle,10000,round,10000,10000,10000,round,10000,0.015151515,0.2,10
102,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.015151515,0.2,10
102,laptop,5000,round,5000,5000,50,round,50,0.009090909,0.85,11
102,laptop,5000,round,5000,5000,51,sharp,50,0.009090909,0.85,11
102,laptop,5000,round,5000,5000,500,round,500,0.081818182,0.85,11
102,laptop,5000,round,5000,5000,501,sharp,500,0.081818182,0.85,11
102,laptop,5000,round,5000,5000,1000,round,1000,0.081818182,0.85,11
102,laptop,5000,round,5000,5000,1001,sharp,1000,0.090909091,0.85,11
102,laptop,5000,round,5000,5000,5000,round,5000,0.327272727,0.85,11
102,laptop,5000,round,5000,5000,5001,sharp,5000,0.309090909,0.85,11
102,laptop,5000,round,5000,5000,10000,round,10000,0.009090909,0.85,11
102,laptop,5000,round,5000,5000,10001,sharp,10000,0,0.85,11
102,watch,1001,sharp,1002,1000,50,round,50,0,0.625,12
102,watch,1001,sharp,1002,1000,51,sharp,50,0.012048193,0.625,12
102,watch,1001,sharp,1002,1000,500,round,500,0.144578313,0.625,12
102,watch,1001,sharp,1002,1000,501,sharp,500,0.13253012,0.625,12
102,watch,1001,sharp,1002,1000,1000,round,1000,0.277108434,0.625,12
102,watch,1001,sharp,1002,1000,1001,sharp,1000,0.397590361,0.625,12
102,watch,1001,sharp,1002,1000,5000,round,5000,0,0.625,12
102,watch,1001,sharp,1002,1000,5001,sharp,5000,0.012048193,0.625,12
102,watch,1001,sharp,1002,1000,10000,round,10000,0.012048193,0.625,12
102,watch,1001,sharp,1002,1000,10001,sharp,10000,0.012048193,0.625,12
102,watch,50,round,50,50,50,round,50,0.451219512,0.1,13
102,watch,50,round,50,50,51,sharp,50,0.451219512,0.1,13
102,watch,50,round,50,50,500,round,500,0.012195122,0.1,13
102,watch,50,round,50,50,501,sharp,500,0.012195122,0.1,13
102,watch,50,round,50,50,1000,round,1000,0,0.1,13
102,watch,50,round,50,50,1001,sharp,1000,0.012195122,0.1,13
102,watch,50,round,50,50,5000,round,5000,0.012195122,0.1,13
102,watch,50,round,50,50,5001,sharp,5000,0.012195122,0.1,13
102,watch,50,round,50,50,10000,round,10000,0.012195122,0.1,13
102,watch,50,round,50,50,10001,sharp,10000,0.024390244,0.1,13
102,laptop,1000,round,1000,1000,50,round,50,0.010309278,0.7,14
102,laptop,1000,round,1000,1000,51,sharp,50,0.010309278,0.7,14
102,laptop,1000,round,1000,1000,500,round,500,0.082474227,0.7,14
102,laptop,1000,round,1000,1000,501,sharp,500,0.092783505,0.7,14
102,laptop,1000,round,1000,1000,1000,round,1000,0.402061856,0.7,14
102,laptop,1000,round,1000,1000,1001,sharp,1000,0.391752577,0.7,14
102,laptop,1000,round,1000,1000,5000,round,5000,0,0.7,14
102,laptop,1000,round,1000,1000,5001,sharp,5000,0,0.7,14
102,laptop,1000,round,1000,1000,10000,round,10000,0.010309278,0.7,14
102,laptop,1000,round,1000,1000,10001,sharp,10000,0,0.7,14
102,laptop,50,round,50,50,50,round,50,0.454545455,0.1,15
102,laptop,50,round,50,50,51,sharp,50,0.454545455,0.1,15
102,laptop,50,round,50,50,500,round,500,0.012987013,0.1,15
102,laptop,50,round,50,50,501,sharp,500,0.012987013,0.1,15
102,laptop,50,round,50,50,1000,round,1000,0.012987013,0.1,15
102,laptop,50,round,50,50,1001,sharp,1000,0.012987013,0.1,15
102,laptop,50,round,50,50,5000,round,5000,0.012987013,0.1,15
102,laptop,50,round,50,50,5001,sharp,5000,0.012987013,0.1,15
102,laptop,50,round,50,50,10000,round,10000,0,0.1,15
102,laptop,50,round,50,50,10001,sharp,10000,0.012987013,0.1,15
103,watch,5001,sharp,4998,5000,50,round,50,0.079646018,0.725,1
103,watch,5001,sharp,4998,5000,51,sharp,50,0.079646018,0.725,1
103,watch,5001,sharp,4998,5000,500,round,500,0.07079646,0.725,1
103,watch,5001,sharp,4998,5000,501,sharp,500,0.07079646,0.725,1
103,watch,5001,sharp,4998,5000,1000,round,1000,0.079646018,0.725,1
103,watch,5001,sharp,4998,5000,1001,sharp,1000,0.088495575,0.725,1
103,watch,5001,sharp,4998,5000,5000,round,5000,0.097345133,0.725,1
103,watch,5001,sharp,4998,5000,5001,sharp,5000,0.345132743,0.725,1
103,watch,5001,sharp,4998,5000,10000,round,10000,0.017699115,0.725,1
103,watch,5001,sharp,4998,5000,10001,sharp,10000,0.07079646,0.725,1
103,electric kettle,50,round,50,50,50,round,50,0.373333333,0.5,2
103,electric kettle,50,round,50,50,51,sharp,50,0.373333333,0.5,2
103,electric kettle,50,round,50,50,500,round,500,0.04,0.5,2
103,electric kettle,50,round,50,50,501,sharp,500,0.08,0.5,2
103,electric kettle,50,round,50,50,1000,round,1000,0.026666667,0.5,2
103,electric kettle,50,round,50,50,1001,sharp,1000,0.04,0.5,2
103,electric kettle,50,round,50,50,5000,round,5000,0.026666667,0.5,2
103,electric kettle,50,round,50,50,5001,sharp,5000,0.013333333,0.5,2
103,electric kettle,50,round,50,50,10000,round,10000,0.026666667,0.5,2
103,electric kettle,50,round,50,50,10001,sharp,10000,0,0.5,2
103,watch,501,sharp,502,500,50,round,50,0.091954023,0.75,3
103,watch,501,sharp,502,500,51,sharp,50,0.034482759,0.75,3
103,watch,501,sharp,502,500,500,round,500,0.32183908,0.75,3
103,watch,501,sharp,502,500,501,sharp,500,0.367816092,0.75,3
103,watch,501,sharp,502,500,1000,round,1000,0.011494253,0.75,3
103,watch,501,sharp,502,500,1001,sharp,1000,0.034482759,0.75,3
103,watch,501,sharp,502,500,5000,round,5000,0.034482759,0.75,3
103,watch,501,sharp,502,500,5001,sharp,5000,0.034482759,0.75,3
103,watch,501,sharp,502,500,10000,round,10000,0.034482759,0.75,3
103,watch,501,sharp,502,500,10001,sharp,10000,0.034482759,0.75,3
103,laptop,500,round,500,500,50,round,50,0.048192771,0.25,4
103,laptop,500,round,500,500,51,sharp,50,0.036144578,0.25,4
103,laptop,500,round,500,500,500,round,500,0.337349398,0.25,4
103,laptop,500,round,500,500,501,sharp,500,0.397590361,0.25,4
103,laptop,500,round,500,500,1000,round,1000,0.024096386,0.25,4
103,laptop,500,round,500,500,1001,sharp,1000,0.036144578,0.25,4
103,laptop,500,round,500,500,5000,round,5000,0.036144578,0.25,4
103,laptop,500,round,500,500,5001,sharp,5000,0.024096386,0.25,4
103,laptop,500,round,500,500,10000,round,10000,0.024096386,0.25,4
103,laptop,500,round,500,500,10001,sharp,10000,0.036144578,0.25,4
103,laptop,1001,sharp,998,1000,50,round,50,0.034482759,0.35,5
103,laptop,1001,sharp,998,1000,51,sharp,50,0.022988506,0.35,5
103,laptop,1001,sharp,998,1000,500,round,500,0.022988506,0.35,5
103,laptop,1001,sharp,998,1000,501,sharp,500,0.057471264,0.35,5
103,laptop,1001,sharp,998,1000,1000,round,1000,0.32183908,0.35,5
103,laptop,1001,sharp,998,1000,1001,sharp,1000,0.367816092,0.35,5
103,laptop,1001,sharp,998,1000,5000,round,5000,0.045977011,0.35,5
103,laptop,1001,sharp,998,1000,5001,sharp,5000,0.045977011,0.35,5
103,laptop,1001,sharp,998,1000,10000,round,10000,0.034482759,0.35,5
103,laptop,1001,sharp,998,1000,10001,sharp,10000,0.045977011,0.35,5
103,laptop,51,sharp,49,50,50,round,50,0.375,0.125,6
103,laptop,51,sharp,49,50,51,sharp,50,0.386363636,0.125,6
103,laptop,51,sharp,49,50,500,round,500,0.022727273,0.125,6
103,laptop,51,sharp,49,50,501,sharp,500,0.022727273,0.125,6
103,laptop,51,sharp,49,50,1000,round,1000,0.045454545,0.125,6
103,laptop,51,sharp,49,50,1001,sharp,1000,0.022727273,0.125,6
103,laptop,51,sharp,49,50,5000,round,5000,0.022727273,0.125,6
103,laptop,51,sharp,49,50,5001,sharp,5000,0.034090909,0.125,6
103,laptop,51,sharp,49,50,10000,round,10000,0.045454545,0.125,6
103,laptop,51,sharp,49,50,10001,sharp,10000,0.022727273,0.125,6
103,laptop,1000,round,1000,1000,50,round,50,0.047619048,0.55,7
103,laptop,1000,round,1000,1000,51,sharp,50,0.038095238,0.55,7
103,laptop,1000,round,1000,1000,500,round,500,0.057142857,0.55,7
103,laptop,1000,round,1000,1000,501,sharp,500,0.047619048,0.55,7
103,laptop,1000,round,1000,1000,1000,round,1000,0.323809524,0.55,7
103,laptop,1000,round,1000,1000,1001,sharp,1000,0.342857143,0.55,7
103,laptop,1000,round,1000,1000,5000,round,5000,0.019047619,0.55,7
103,laptop,1000,round,1000,1000,5001,sharp,5000,0.047619048,0.55,7
103,laptop,1000,round,1000,1000,10000,round,10000,0.047619048,0.55,7
103,laptop,1000,round,1000,1000,10001,sharp,10000,0.028571429,0.55,7
103,laptop,5001,sharp,5003,5000,50,round,50,0.048543689,0.8,8
103,laptop,5001,sharp,5003,5000,51,sharp,50,0.038834951,0.8,8
103,laptop,5001,sharp,5003,5000,500,round,500,0.038834951,0.8,8
103,laptop,5001,sharp,5003,5000,501,sharp,500,0.038834951,0.8,8
103,laptop,5001,sharp,5003,5000,1000,round,1000,0.029126214,0.8,8
103,laptop,5001,sharp,5003,5000,1001,sharp,1000,0.029126214,0.8,8
103,laptop,5001,sharp,5003,5000,5000,round,5000,0.330097087,0.8,8
103,laptop,5001,sharp,5003,5000,5001,sharp,5000,0.378640777,0.8,8
103,laptop,5001,sharp,5003,5000,10000,round,10000,0.019417476,0.8,8
103,laptop,5001,sharp,5003,5000,10001,sharp,10000,0.048543689,0.8,8
103,watch,51,sharp,47,50,50,round,50,0.284210526,0.25,9
103,watch,51,sharp,47,50,51,sharp,50,0.326315789,0.25,9
103,watch,51,sharp,47,50,500,round,500,0.031578947,0.25,9
103,watch,51,sharp,47,50,501,sharp,500,0.052631579,0.25,9
103,watch,51,sharp,47,50,1000,round,1000,0.042105263,0.25,9
103,watch,51,sharp,47,50,1001,sharp,1000,0.052631579,0.25,9
103,watch,51,sharp,47,50,5000,round,5000,0.063157895,0.25,9
103,watch,51,sharp,47,50,5001,sharp,5000,0.063157895,0.25,9
103,watch,51,sharp,47,50,10000,round,10000,0.052631579,0.25,9
103,watch,51,sharp,47,50,10001,sharp,10000,0.031578947,0.25,9
103,laptop,10000,round,10000,10000,50,round,50,0.024590164,0.975,10
103,laptop,10000,round,10000,10000,51,sharp,50,0.032786885,0.975,10
