workerID,domain,utteranceExact,utteranceRounded,utteranceType,stateExact,stateRounded,stateType,affectProb,order
131, watch,9999,10000,sharp,9999,10000,sharp,0.5,20
131, watch,5000,5000,round,50,50,round,0.75,21
131, electric kettle,500,500,round,50,50,round,0.75,22
131, electric kettle,9997,10000,sharp,50,50,round,0.75,23
131, electric kettle,1000,1000,round,47,50,sharp,0.75,24
131, laptop,4997,5000,sharp,48,50,sharp,0.75,25
131, electric kettle,999,1000,sharp,1000,1000,round,0.25,26
131, laptop,1000,1000,round,998,1000,sharp,0.5,27
131, electric kettle,10000,10000,round,998,1000,sharp,0.5,28
131, watch,50,50,round,47,50,sharp,0.5,29
131, laptop,9999,10000,sharp,50,50,round,0.75,30
132, watch,503,500,sharp,503,500,sharp,0.8,1
132, watch,500,500,round,50,50,round,0.35,2
132, electric kettle,10000,10000,round,5000,5000,round,0.725,3
132, laptop,10000,10000,round,50,50,round,0.2,4
132, laptop,4999,5000,sharp,998,1000,sharp,0.425,5
132, laptop,500,500,round,51,50,sharp,0.225,6
132, laptop,5000,5000,round,5003,5000,sharp,0.75,7
132, electric kettle,10000,10000,round,1000,1000,round,0.525,8
132, laptop,501,500,sharp,501,500,sharp,0.725,9
132, laptop,10000,10000,round,500,500,round,0.375,10
132, laptop,10000,10000,round,4999,5000,sharp,0.725,11
132, watch,10003,10000,sharp,52,50,sharp,0.1,12
132, laptop,500,500,round,500,500,round,0.5,13
132, electric kettle,999,1000,sharp,999,1000,sharp,0.675,14
132, watch,1001,1000,sharp,50,50,round,0.15,15
132, laptop,5000,5000,round,500,500,round,0.55,16
132, laptop,9998,10000,sharp,9998,10000,sharp,0.925,17
132, watch,10000,10000,round,1001,1000,sharp,0.55,18
132, laptop,998,1000,sharp,50,50,round,0.2,19
132, electric kettle,10003,10000,sharp,503,500,sharp,0.425,20
132, watch,53,50,sharp,53,50,sharp,0.4,21
132, electric kettle,5002,5000,sharp,501,500,sharp,0.525,22
132, electric kettle,10003,10000,sharp,50,50,round,0.075,23
132, laptop,1000,1000,round,501,500,sharp,0.575,24
132, watch,5002,5000,sharp,500,500,round,0.55,25
132, watch,5002,5000,sharp,1000,1000,round,0.725,26
132, watch,10000,10000,round,47,50,sharp,0.05,27
132, electric kettle,10000,10000,round,10003,10000,sharp,0.925,28
132, electric kettle,10000,10000,round,50,50,round,0.125,29
132, electric kettle,1000,1000,round,1000,1000,round,0.75,30
133, electric kettle,10000,10000,round,1002,1000,sharp,0.95,1
133, laptop,999,1000,sharp,500,500,round,0.8,2
133, laptop,1003,1000,sharp,1000,1000,round,0.75,3
133, watch,5000,5000,round,998,1000,sharp,0.975,4
133, electric kettle,500,500,round,50,50,round,0.75,5
133, watch,998,1000,sharp,500,500,round,0.775,6
133, laptop,10000,10000,round,50,50,round,0.925,7
133, laptop,10000,10000,round,5000,5000,round,0.9,8
133, laptop,9998,10000,sharp,1002,1000,sharp,0.975,9
133, laptop,1000,1000,round,51,50,sharp,0.5,10
133, laptop,4997,5000,sharp,503,500,sharp,0.5,11
133, watch,5003,5000,sharp,50,50,round,0.325,12
133, laptop,48,50,sharp,50,50,round,0.2,13
133, laptop,500,500,round,500,500,round,0.5,14
133, electric kettle,999,1000,sharp,47,50,sharp,0.65,15
133, electric kettle,5000,5000,round,50,50,round,1,16
133, electric kettle,4998,5000,sharp,500,500,round,0.775,17
133, watch,10000,10000,round,49,50,sharp,0.625,18
133, laptop,9998,10000,sharp,5001,5000,sharp,0.725,19
133, electric kettle,9997,10000,sharp,50,50,round,0.75,20
133, laptop,5000,5000,round,50,50,round,0.85,21
133, electric kettle,497,500,sharp,497,500,sharp,0.425,22
133, electric kettle,9997,10000,sharp,500,500,round,1,23
133, electric kettle,500,500,round,47,50,sharp,0.7,24
133, watch,51,50,sharp,51,50,sharp,0.375,25
133, electric kettle,10000,10000,round,503,500,sharp,1,26
133, laptop,48,50,sharp,48,50,sharp,0.275,27
133, watch,999,1000,sharp,501,500,sharp,0.9,28
133, watch,50,50,round,50,50,round,0.25,29
133, laptop,10000,10000,round,9998,10000,sharp,0.525,30
134, laptop,5000,5000,round,500,500,round,0.25,1
134, electric kettle,500,500,round,50,50,round,0.225,2
134, laptop,10003,10000,sharp,500,500,round,0.1,3
134, electric kettle,4999,5000,sharp,999,1000,sharp,0.225,4
134, electric kettle,10003,10000,sharp,498,500,sharp,0.075,5
134, watch,5000,5000,round,4999,5000,sharp,0.575,6
134, watch,10000,10000,round,498,500,sharp,0.35,7
134, electric kettle,997,1000,sharp,997,1000,sharp,0.5,8
134, laptop,5003,5000,sharp,501,500,sharp,0.275,9
134, laptop,1000,1000,round,500,500,round,0.35,10
134, electric kettle,10000,10000,round,1000,1000,round,0.175,11
134, laptop,999,1000,sharp,500,500,round,0.35,12
134, watch,10000,10000,round,5002,5000,sharp,0.325,13
134, laptop,4999,5000,sharp,500,500,round,0.225,14
134, watch,9999,10000,sharp,5000,5000,round,0.25,15
134, laptop,500,500,round,48,50,sharp,0.25,16
134, electric kettle,500,500,round,503,500,sharp,0.775,17
134, watch,1001,1000,sharp,1000,1000,round,0.475,18
134, electric kettle,10000,10000,round,999,1000,sharp,0.475,19
134, electric kettle,10002,10000,sharp,1000,1000,round,0.225,20
134, laptop,500,500,round,497,500,sharp,0.475,21
134, electric kettle,997,1000,sharp,51,50,sharp,0.225,22
134, watch,9998,10000,sharp,10000,10000,round,0.775,23
134, laptop,1000,1000,round,50,50,round,0.225,24
134, electric kettle,48,50,sharp,48,50,sharp,0.5,25
134, electric kettle,500,500,round,500,500,round,0.5,26
134, electric kettle,10000,10000,round,10000,10000,round,0.5,27
134, laptop,10000,10000,round,1002,1000,sharp,0.225,28
134, electric kettle,1000,1000,round,50,50,round,0.225,29
134, laptop,10000,10000,round,10000,10000,round,0.5,30
135, watch,9998,10000,sharp,50,50,round,0.25,1
135, laptop,4997,5000,sharp,4997,5000,sharp,0.75,2
135, laptop,9997,10000,sharp,499,500,sharp,0.225,3
135, laptop,999,1000,sharp,503,500,sharp,0.5,4
135, watch,500,500,round,50,50,round,0.325,5
135, laptop,999,1000,sharp,48,50,sharp,0.2,6
135, laptop,5000,5000,round,503,500,sharp,0.275,7
135, laptop,10000,10000,round,5002,5000,sharp,0.5,8
135, watch,999,1000,sharp,50,50,round,0.275,9
135, electric kettle,9997,10000,sharp,50,50,round,0.25,10
135, watch,498,500,sharp,500,500,round,0.525,11
135, laptop,10000,10000,round,51,50,sharp,0.225,12
135, laptop,499,500,sharp,499,500,sharp,0.875,13
135, electric kettle,4998,5000,sharp,53,50,sharp,0.225,14
135, watch,1001,1000,sharp,500,500,round,0.475,15
135, electric kettle,10000,10000,round,51,50,sharp,0.15,16
135, electric kettle,1000,1000,round,1000,1000,round,0.875,17
135, watch,9997,10000,sharp,498,500,sharp,0.275,18
135, laptop,5001,5000,sharp,47,50,sharp,0.1,19
135, electric kettle,50,50,round,48,50,sharp,0.725,20
135, laptop,1000,1000,round,500,500,round,0.45,21
135, laptop,5000,5000,round,5000,5000,round,0.925,22
135, watch,503,500,sharp,503,500,sharp,0.75,23
135, watch,10000,10000,round,4997,5000,sharp,0.325,24
135, watch,10000,10000,round,10001,10000,sharp,0.975,25
135, watch,1000,1000,round,500,500,round,0.35,26
135, electric kettle,10003,10000,sharp,10000,10000,round,0.925,27
135, watch,9998,10000,sharp,5003,5000,sharp,0.35,28
135, laptop,4998,5000,sharp,1000,1000,round,0.375,29
135, electric kettle,997,1000,sharp,498,500,sharp,0.375,30
136, laptop,5000,5000,round,1000,1000,round,1,1
136, watch,1003,1000,sharp,1003,1000,sharp,0.5,2
136, electric kettle,1002,1000,sharp,49,50,sharp,1,3
136, electric kettle,10003,10000,sharp,1000,1000,round,1,4
136, electric kettle,5001,5000,sharp,5001,5000,sharp,0.5,5
136, electric kettle,5000,5000,round,50,50,round,1,6
136, laptop,10000,10000,round,1003,1000,sharp,1,7
136, electric kettle,5003,5000,sharp,1000,1000,round,0.75,8
136, laptop,5000,5000,round,5000,5000,round,0.5,9
136, watch,10003,10000,sharp,1002,1000,sharp,1,10
136, laptop,5001,5000,sharp,5000,5000,round,0.5,11
136, electric kettle,1000,1000,round,1000,1000,round,0.5,12
136, electric kettle,10001,10000,sharp,5002,5000,sharp,1,13
136, laptop,5003,5000,sharp,5003,5000,sharp,0.5,14
136, electric kettle,5000,5000,round,1002,1000,sharp,0.75,15
136, electric kettle,9998,10000,sharp,498,500,sharp,1,16
136, laptop,5000,5000,round,47,50,sharp,1,17
136, laptop,500,500,round,498,500,sharp,0.35,18
136, laptop,10000,10000,round,50,50,round,1,19
136, watch,497,500,sharp,50,50,round,0.75,20
136, watch,4997,5000,sharp,5000,5000,round,0.25,21
136, laptop,501,500,sharp,50,50,round,0.7,22
136, electric kettle,10001,10000,sharp,10000,10000,round,0.75,23
136, laptop,10000,10000,round,5000,5000,round,0.925,24
136, electric kettle,997,1000,sharp,50,50,round,0.875,25
136, electric kettle,10000,10000,round,1000,1000,round,1,26
136, laptop,10003,10000,sharp,10003,10000,sharp,0.5,27
136, watch,500,500,round,50,50,round,0.75,28
136, watch,1000,1000,round,499,500,sharp,0.75,29
136, electric kettle,500,500,round,52,50,sharp,0.65,30
137, electric kettle,4999,5000,sharp,499,500,sharp,0.25,1
137, electric kettle,5000,5000,round,50,50,round,1,2
137, watch,500,500,round,50,50,round,0.25,3
137, laptop,500,500,round,503,500,sharp,0.5,4
137, electric kettle,1002,1000,sharp,500,500,round,0,5
137, electric kettle,5000,5000,round,5000,5000,round,0.475,6
137, laptop,5002,5000,sharp,50,50,round,0,7
137, electric kettle,9998,10000,sharp,1000,1000,round,0.05,8
137, electric kettle,10002,10000,sharp,10000,10000,round,0.5,9
137, watch,997,1000,sharp,502,500,sharp,0.35,10
137, electric kettle,500,500,round,500,500,round,0.5,11
137, watch,5000,5000,round,1000,1000,round,0.25,12
137, electric kettle,998,1000,sharp,503,500,sharp,0.25,13
137, laptop,10000,10000,round,10000,10000,round,0.5,14
137, laptop,10000,10000,round,502,500,sharp,0,15
137, electric kettle,1003,1000,sharp,50,50,round,0,16
137, electric kettle,4999,5000,sharp,5000,5000,round,0.5,17
137, watch,10000,10000,round,50,50,round,0,18
137, electric kettle,499,500,sharp,47,50,sharp,0,19
137, laptop,9999,10000,sharp,9999,10000,sharp,0.5,20
137, electric kettle,1000,1000,round,51,50,sharp,0,21
137, electric kettle,50,50,round,50,50,round,0.5,22
137, laptop,10000,10000,round,5000,5000,round,0.25,23
137, laptop,10001,10000,sharp,497,500,sharp,0.025,24
137, electric kettle,10000,10000,round,10000,10000,round,0.5,25
137, watch,10000,10000,round,52,50,sharp,0,26
137, watch,4998,5000,sharp,497,500,sharp,0,27
137, laptop,997,1000,sharp,498,500,sharp,0.375,28
137, laptop,502,500,sharp,53,50,sharp,0.25,29
137, electric kettle,10000,10000,round,500,500,round,0,30
138, laptop,5000,5000,round,51,50,sharp,1,1
138, laptop,10000,10000,round,4998,5000,sharp,0.9,2
138, electric kettle,47,50,sharp,50,50,round,0.5,3
138, laptop,1000,1000,round,1000,1000,round,0.5,4
138, watch,5001,5000,sharp,998,1000,sharp,1,5
138, electric kettle,1000,1000,round,47,50,sharp,1,6
138, electric kettle,5003,5000,sharp,5003,5000,sharp,0.6,7
138, laptop,9997,10000,sharp,500,500,round,0.425,8
138, laptop,5003,5000,sharp,5000,5000,round,0.5,9
138, electric kettle,10000,10000,round,1000,1000,round,0.75,10
138, electric kettle,5000,5000,round,998,1000,sharp,0.5,11
138, electric kettle,10001,10000,sharp,1000,1000,round,0.35,12
138, electric kettle,500,500,round,500,500,round,0.5,13
138, laptop,10000,10000,round,50,50,round,0.15,14
138, electric kettle,5000,5000,round,500,500,round,0.275,15
138, watch,499,500,sharp,500,500,round,0.5,16
138, electric kettle,10002,10000,sharp,10000,10000,round,0.525,17
138, watch,5000,5000,round,999,1000,sharp,0.45,18
138, electric kettle,10000,10000,round,9997,10000,sharp,0.575,19
138, watch,50,50,round,49,50,sharp,0.5,20
138, laptop,5000,5000,round,501,500,sharp,0.425,21
138, watch,10000,10000,round,1000,1000,round,0.65,22
138, laptop,5000,5000,round,5000,5000,round,0.575,23
138, watch,9997,10000,sharp,53,50,sharp,0.05,24
138, laptop,9999,10000,sharp,1000,1000,round,0.45,25
138, laptop,10000,10000,round,497,500,sharp,0.075,26
138, watch,10000,10000,round,49,50,sharp,0,27
138, electric kettle,1000,1000,round,1002,1000,sharp,0.5,28
138, electric kettle,10000,10000,round,50,50,round,0.05,29
138, electric kettle,4999,5000,sharp,503,500,sharp,0.325,30
139, laptop,5003,5000,sharp,48,50,sharp,0.25,1
139, watch,497,500,sharp,52,50,sharp,0.875,2
139, electric kettle,999,1000,sharp,500,500,round,0.875,3
139, watch,999,1000,sharp,500,500,round,0.85,4
139, watch,5003,5000,sharp,500,500,round,1,5
139, laptop,1000,1000,round,499,500,sharp,0.85,6
139, watch,4997,5000,sharp,4997,5000,sharp,0.625,7
139, watch,48,50,sharp,50,50,round,0.375,8
139, electric kettle,1000,1000,round,50,50,round,1,9
139, electric kettle,5001,5000,sharp,500,500,round,1,10
139, electric kettle,5000,5000,round,4999,5000,sharp,0.625,11
139, electric kettle,10000,10000,round,10000,10000,round,0.725,12
139, laptop,10000,10000,round,5000,5000,round,1,13
139, electric kettle,5000,5000,round,5000,5000,round,0.6,14
139, electric kettle,5000,5000,round,52,50,sharp,0.925,15
139, laptop,498,500,sharp,47,50,sharp,0.85,16
139, laptop,10000,10000,round,4997,5000,sharp,0.95,17
139, watch,4997,5000,sharp,1001,1000,sharp,0.975,18
139, electric kettle,497,500,sharp,500,500,round,0.575,19
139, watch,1002,1000,sharp,1002,1000,sharp,0.575,20
139, laptop,10000,10000,round,1000,1000,round,1,21
139, laptop,1000,1000,round,1000,1000,round,0.55,22
139, laptop,502,500,sharp,50,50,round,0.875,23
139, laptop,499,500,sharp,499,500,sharp,0.55,24
139, electric kettle,10000,10000,round,5000,5000,round,0.95,25
139, electric kettle,1000,1000,round,499,500,sharp,0.85,26
139, watch,1002,1000,sharp,52,50,sharp,1,27
139, watch,5000,5000,round,503,500,sharp,0.925,28
139, watch,499,500,sharp,499,500,sharp,0.575,29
139, laptop,1000,1000,round,50,50,round,0.975,30
140, laptop,501,500,sharp,501,500,sharp,0.75,1
140, laptop,10000,10000,round,5000,5000,round,1,2
140, electric kettle,5002,5000,sharp,1000,1000,round,0.975,3
140, electric kettle,10002,10000,sharp,500,500,round,1,4
140, watch,5000,5000,round,50,50,round,1,5
140, electric kettle,4997,5000,sharp,5000,5000,round,0.225,6
140, electric kettle,10000,10000,round,9997,10000,sharp,0.5,7
140, laptop,10000,10000,round,998,1000,sharp,0.775,8
140, watch,10000,10000,round,50,50,round,1,9
140, watch,500,500,round,498,500,sharp,0.5,10
140, watch,9998,10000,sharp,9998,10000,sharp,0.375,11
140, laptop,498,500,sharp,49,50,sharp,0.625,12
140, watch,5000,5000,round,500,500,round,1,13
140, laptop,10000,10000,round,500,500,round,0.975,14
140, laptop,10000,10000,round,5002,5000,sharp,0.975,15
140, laptop,10003,10000,sharp,10000,10000,round,0.6,16
140, electric kettle,4997,5000,sharp,50,50,round,0.95,17
140, watch,10002,10000,sharp,48,50,sharp,0,18
140, laptop,500,500,round,50,50,round,0,19
140, electric kettle,9998,10000,sharp,9998,10000,sharp,0.5,20
140, watch,47,50,sharp,47,50,sharp,0,21
140, laptop,5001,5000,sharp,5001,5000,sharp,0.625,22
140, watch,4999,5000,sharp,4999,5000,sharp,0.575,23
140, laptop,501,500,sharp,500,500,round,0.575,24
140, electric kettle,10000,10000,round,51,50,sharp,0,25
140, watch,9998,10000,sharp,1000,1000,round,0.75,26
140, electric kettle,10000,10000,round,10000,10000,round,1,27
140, laptop,5002,5000,sharp,5000,5000,round,0.55,28
140, laptop,999,1000,sharp,499,500,sharp,0.75,29
140, watch,5000,5000,round,5002,5000,sharp,0.35,30
141, electric kettle,1000,1000,round,1000,1000,round,0.5,1
141, electric kettle,4998,5000,sharp,52,50,sharp,0.15,2
141, electric kettle,10000,10000,round,1000,1000,round,0.275,3
141, laptop,10000,10000,round,10000,10000,round,0.5,4
141, electric kettle,9999,10000,sharp,53,50,sharp,0.05,5
141, laptop,1000,1000,round,50,50,round,0.075,6
141, laptop,10000,10000,round,5000,5000,round,0.25,7
141, watch,10001,10000,sharp,997,1000,sharp,0.325,8
141, laptop,10000,10000,round,50,50,round,0.1,9
141, watch,5002,5000,sharp,5002,5000,sharp,0.525,10
141, laptop,1000,1000,round,500,500,round,0.45,11
141, laptop,1001,1000,sharp,51,50,sharp,0.2,12
141, electric kettle,501,500,sharp,500,500,round,0.475,13
141, electric kettle,50,50,round,52,50,sharp,0.5,14
141, laptop,997,1000,sharp,50,50,round,0.225,15
141, laptop,10000,10000,round,52,50,sharp,0.175,16
141, watch,1000,1000,round,50,50,round,0.225,17
141, electric kettle,5000,5000,round,50,50,round,0.075,18
141, watch,5001,5000,sharp,53,50,sharp,0.1,19
141, electric kettle,1003,1000,sharp,50,50,round,0.075,20
141, watch,53,50,sharp,50,50,round,0.5,21
141, laptop,9997,10000,sharp,501,500,sharp,0.2,22
141, watch,9999,10000,sharp,5000,5000,round,0.4,23
141, watch,5000,5000,round,5000,5000,round,0.5,24
141, watch,5000,5000,round,52,50,sharp,0.075,25
141, electric kettle,49,50,sharp,50,50,round,0.5,26
141, laptop,5000,5000,round,500,500,round,0.225,27
141, watch,498,500,sharp,50,50,round,0.325,28
141, watch,50,50,round,50,50,round,0.5,29
141, electric kettle,1003,1000,sharp,500,500,round,0.375,30
142, laptop,1000,1000,round,502,500,sharp,0.975,1
142, laptop,500,500,round,497,500,sharp,0.625,2
142, laptop,5000,5000,round,998,1000,sharp,1,3
142, watch,10000,10000,round,503,500,sharp,1,4
142, watch,10000,10000,round,49,50,sharp,1,5
142, laptop,5000,5000,round,1000,1000,round,1,6
142, electric kettle,4999,5000,sharp,1000,1000,round,1,7
142, watch,498,500,sharp,50,50,round,1,8
142, watch,10003,10000,sharp,998,1000,sharp,1,9
142, watch,5002,5000,sharp,5000,5000,round,0.525,10
142, electric kettle,5000,5000,round,47,50,sharp,1,11
142, watch,9999,10000,sharp,5000,5000,round,1,12
142, laptop,1000,1000,round,1000,1000,round,0.75,13
142, laptop,9998,10000,sharp,5003,5000,sharp,1,14
142, electric kettle,1000,1000,round,500,500,round,1,15
142, laptop,500,500,round,49,50,sharp,1,16
142, electric kettle,5000,5000,round,1000,1000,round,1,17
142, electric kettle,10003,10000,sharp,50,50,round,1,18
142, laptop,5001,5000,sharp,1000,1000,round,0.85,19
142, laptop,5000,5000,round,50,50,round,1,20
142, watch,4997,5000,sharp,53,50,sharp,1,21
142, watch,10000,10000,round,10003,10000,sharp,0.75,22
142, laptop,10000,10000,round,10000,10000,round,0.9,23
142, electric kettle,50,50,round,52,50,sharp,0.5,24
142, watch,1000,1000,round,50,50,round,0.75,25
142, electric kettle,500,500,round,500,500,round,0.75,26
142, laptop,1000,1000,round,500,500,round,0.75,27
142, watch,500,500,round,500,500,round,0.65,28
142, laptop,10000,10000,round,1000,1000,round,1,29
142, electric kettle,503,500,sharp,503,500,sharp,0.75,30
143, laptop,1000,1000,round,500,500,round,0.725,1
143, electric kettle,1002,1000,sharp,1000,1000,round,1,2
143, laptop,10001,10000,sharp,1000,1000,round,1,3
143, watch,5000,5000,round,4998,5000,sharp,0.875,4
143, electric kettle,501,500,sharp,49,50,sharp,0.875,5
143, watch,9998,10000,sharp,51,50,sharp,0.975,6
143, watch,10001,10000,sharp,1001,1000,sharp,1,7
143, watch,1000,1000,round,52,50,sharp,0.875,8
143, electric kettle,10000,10000,round,50,50,round,1,9
143, watch,1002,1000,sharp,500,500,round,0.7,10
143, laptop,5000,5000,round,52,50,sharp,0.8,11
143, watch,997,1000,sharp,50,50,round,0.675,12
143, watch,500,500,round,50,50,round,0.75,13
143, watch,4997,5000,sharp,4997,5000,sharp,0.85,14
143, laptop,5000,5000,round,50,50,round,0.825,15
143, electric kettle,1000,1000,round,1000,1000,round,0.925,16
143, laptop,501,500,sharp,500,500,round,0.65,17
143, laptop,10000,10000,round,10000,10000,round,0.925,18
143, watch,499,500,sharp,50,50,round,0.65,19
143, electric kettle,502,500,sharp,500,500,round,0.8,20
143, watch,10000,10000,round,5001,5000,sharp,0.875,21
143, laptop,5003,5000,sharp,498,500,sharp,0.15,22
143, watch,1000,1000,round,498,500,sharp,0.225,23
143, electric kettle,10000,10000,round,52,50,sharp,0.125,24
143, electric kettle,50,50,round,48,50,sharp,0.65,25
143, electric kettle,10000,10000,round,998,1000,sharp,0.325,26
143, laptop,10000,10000,round,5000,5000,round,0.475,27
143, watch,10000,10000,round,502,500,sharp,0.2,28
143, laptop,503,500,sharp,53,50,sharp,0.25,29
143, watch,10002,10000,sharp,500,500,round,0.25,30
144, watch,498,500,sharp,50,50,round,0.8,1
144, watch,10000,10000,round,10000,10000,round,0.95,2
144, laptop,10003,10000,sharp,48,50,sharp,0.75,3
144, watch,4999,5000,sharp,5000,5000,round,0.525,4
144, electric kettle,9999,10000,sharp,1000,1000,round,1,5
144, watch,5000,5000,round,501,500,sharp,0.75,6
144, laptop,10000,10000,round,500,500,round,0.95,7
144, electric kettle,1001,1000,sharp,52,50,sharp,0.7,8
144, electric kettle,503,500,sharp,49,50,sharp,0.6,9
144, watch,50,50,round,50,50,round,0.25,10
144, electric kettle,10003,10000,sharp,4997,5000,sharp,0.875,11
144, laptop,50,50,round,49,50,sharp,0.125,12
144, laptop,10000,10000,round,10000,10000,round,0.85,13
144, watch,53,50,sharp,53,50,sharp,0.275,14
144, watch,10000,10000,round,4997,5000,sharp,0.7,15
144, laptop,9997,10000,sharp,500,500,round,0.875,16
144, laptop,53,50,sharp,50,50,round,0.25,17
144, electric kettle,9999,10000,sharp,5000,5000,round,0.8,18
144, electric kettle,10000,10000,round,5000,5000,round,0.875,19
144, watch,1000,1000,round,498,500,sharp,0.825,20
144, laptop,1003,1000,sharp,47,50,sharp,0.875,21
144, laptop,10000,10000,round,5000,5000,round,0.825,22
144, laptop,10000,10000,round,998,1000,sharp,0.95,23
144, electric kettle,5000,5000,round,499,500,sharp,0.75,24
144, watch,1000,1000,round,51,50,sharp,0.825,25
144, electric kettle,1001,1000,sharp,1001,1000,sharp,0.5,26
144, watch,50,50,round,48,50,sharp,0.275,27
144, laptop,10001,10000,sharp,998,1000,sharp,0.65,28
144, electric kettle,10000,10000,round,9997,10000,sharp,0.275,29
144, laptop,10000,10000,round,1000,1000,round,0.75,30
145, watch,9998,10000,sharp,50,50,round,0.75,1
145, laptop,10001,10000,sharp,10000,10000,round,1,2
145, electric kettle,4999,5000,sharp,999,1000,sharp,0.65,3
145, watch,500,500,round,500,500,round,0.75,4
145, laptop,9997,10000,sharp,500,500,round,0.775,5
145, electric kettle,1000,1000,round,1000,1000,round,1,6
145, watch,10000,10000,round,4999,5000,sharp,0.6,7
145, electric kettle,5001,5000,sharp,500,500,round,0.375,8
145, electric kettle,5000,5000,round,50,50,round,0.725,9
145, electric kettle,9999,10000,sharp,999,1000,sharp,0.25,10
145, watch,10002,10000,sharp,10000,10000,round,0.975,11
145, electric kettle,500,500,round,53,50,sharp,0.025,12
145, laptop,5001,5000,sharp,998,1000,sharp,0.5,13
145, laptop,10000,10000,round,10000,10000,round,1,14
145, electric kettle,1001,1000,sharp,503,500,sharp,0.65,15
145, watch,501,500,sharp,500,500,round,0.675,16
145, watch,500,500,round,50,50,round,0.1,17
145, electric kettle,48,50,sharp,48,50,sharp,0,18
145, watch,10001,10000,sharp,500,500,round,0.625,19
145, watch,998,1000,sharp,998,1000,sharp,0.675,20
145, electric kettle,5000,5000,round,1000,1000,round,0.275,21
145, electric kettle,52,50,sharp,50,50,round,0.025,22
145, electric kettle,10000,10000,round,50,50,round,0.05,23
145, laptop,5000,5000,round,1000,1000,round,0.625,24
145, laptop,49,50,sharp,50,50,round,0,25
145, electric kettle,5000,5000,round,998,1000,sharp,0.675,26
145, laptop,5003,5000,sharp,498,500,sharp,0.525,27
145, laptop,10001,10000,sharp,10001,10000,sharp,1,28
145, watch,10000,10000,round,500,500,round,0.7,29
145, watch,5000,5000,round,501,500,sharp,0.65,30
146, electric kettle,10002,10000,sharp,10002,10000,sharp,0.95,1
146, watch,5000,5000,round,52,50,sharp,0.5,2
146, watch,10000,10000,round,5000,5000,round,0.9,3
146, laptop,497,500,sharp,49,50,sharp,0.625,4
146, laptop,48,50,sharp,48,50,sharp,0.05,5
146, watch,1000,1000,round,500,500,round,0.6,6
146, watch,5001,5000,sharp,5001,5000,sharp,0.525,7
146, laptop,1003,1000,sharp,1003,1000,sharp,0.6,8
146, electric kettle,51,50,sharp,50,50,round,0.05,9
146, laptop,5000,5000,round,1002,1000,sharp,0.9,10
146, watch,1000,1000,round,48,50,sharp,0.5,11
146, electric kettle,503,500,sharp,50,50,round,0.575,12
146, electric kettle,5000,5000,round,5000,5000,round,0.45,13
146, electric kettle,9997,10000,sharp,4999,5000,sharp,0.75,14
146, watch,9998,10000,sharp,500,500,round,0.95,15
146, laptop,9999,10000,sharp,999,1000,sharp,0.925,16
146, watch,1000,1000,round,999,1000,sharp,0.55,17
146, electric kettle,5000,5000,round,5001,5000,sharp,0.425,18
146, electric kettle,9998,10000,sharp,50,50,round,0.875,19
146, watch,10001,10000,sharp,53,50,sharp,0.5,20
146, electric kettle,5000,5000,round,500,500,round,0.675,21
146, electric kettle,500,500,round,498,500,sharp,0.325,22
146, electric kettle,5001,5000,sharp,5001,5000,sharp,0.5,23
146, laptop,1000,1000,round,53,50,sharp,0.675,24
146, laptop,1000,1000,round,1000,1000,round,0.5,25
146, laptop,1000,1000,round,498,500,sharp,0.625,26
146, electric kettle,10000,10000,round,9999,10000,sharp,0.95,27
146, laptop,10000,10000,round,50,50,round,0.75,28
146, watch,5003,5000,sharp,500,500,round,0.6,29
146, laptop,1000,1000,round,1002,1000,sharp,0.5,30
147, laptop,500,500,round,498,500,sharp,0.7,1
147, laptop,501,500,sharp,500,500,round,0.675,2
147, electric kettle,502,500,sharp,50,50,round,0.875,3
147, watch,4998,5000,sharp,4998,5000,sharp,0.825,4
147, electric kettle,50,50,round,50,50,round,0.425,5
147, watch,500,500,round,53,50,sharp,0.875,6
147, watch,9999,10000,sharp,1000,1000,round,0.9,7
147, electric kettle,10000,10000,round,52,50,sharp,0.9,8
147, electric kettle,1001,1000,sharp,1000,1000,round,0.725,9
147, electric kettle,10000,10000,round,5000,5000,round,0.85,10
147, laptop,10000,10000,round,499,500,sharp,0.9,11
147, laptop,999,1000,sharp,1000,1000,round,0.65,12
147, watch,500,500,round,50,50,round,0.9,13
147, laptop,5000,5000,round,5001,5000,sharp,0.8,14
147, watch,10000,10000,round,9998,10000,sharp,0.8,15
147, electric kettle,1000,1000,round,997,1000,sharp,0.8,16
147, electric kettle,10000,10000,round,503,500,sharp,0.925,17
147, electric kettle,51,50,sharp,51,50,sharp,0.375,18
147, watch,1003,1000,sharp,1003,1000,sharp,0.75,19
147, watch,50,50,round,50,50,round,0.4,20
147, laptop,10000,10000,round,1000,1000,round,0.9,21
147, laptop,9998,10000,sharp,10000,10000,round,0.85,22
147, laptop,50,50,round,48,50,sharp,0.425,23
147, laptop,10000,10000,round,5000,5000,round,0.95,24
147, watch,5003,5000,sharp,5000,5000,round,0.775,25
147, watch,9997,10000,sharp,500,500,round,0.775,26
147, watch,1000,1000,round,50,50,round,0.8,27
147, laptop,1003,1000,sharp,1003,1000,sharp,0.7,28
147, laptop,5000,5000,round,500,500,round,0.85,29
147, watch,53,50,sharp,53,50,sharp,0.5,30
148, watch,1000,1000,round,500,500,round,0.725,1
