participant,domain,utterance,utteranceType,utteranceExact,utteranceRounded,state,stateType,stateRounded,stateProb,affectProb,order
3,watch,500,round,500,500,10001,sharp,10000,0.025,0.575,9
3,watch,5001,sharp,5003,5000,50,round,50,0.025,0.725,10
3,watch,5001,sharp,5003,5000,51,sharp,50,0,0.725,10
3,watch,5001,sharp,5003,5000,500,round,500,0.925,0.725,10
3,watch,5001,sharp,5003,5000,501,sharp,500,0.85,0.725,10
3,watch,5001,sharp,5003,5000,1000,round,1000,0,0.725,10
3,watch,5001,sharp,5003,5000,1001,sharp,1000,0.025,0.725,10
3,watch,5001,sharp,5003,5000,5000,round,5000,0.95,0.725,10
3,watch,5001,sharp,5003,5000,5001,sharp,5000,0.775,0.725,10
3,watch,5001,sharp,5003,5000,10000,round,10000,0.775,0.725,10
3,watch,5001,sharp,5003,5000,10001,sharp,10000,0.025,0.725,10
3,laptop,5001,sharp,4997,5000,50,round,50,0.175,0.975,11
3,laptop,5001,sharp,4997,5000,51,sharp,50,0.125,0.975,11
3,laptop,5001,sharp,4997,5000,500,round,500,0.5,0.975,11
3,laptop,5001,sharp,4997,5000,501,sharp,500,0.5,0.975,11
3,laptop,5001,sharp,4997,5000,1000,round,1000,0.75,0.975,11
3,laptop,5001,sharp,4997,5000,1001,sharp,1000,0.85,0.975,11
3,laptop,5001,sharp,4997,5000,5000,round,5000,1,0.975,11
3,laptop,5001,sharp,4997,5000,5001,sharp,5000,1,0.975,11
3,laptop,5001,sharp,4997,5000,10000,round,10000,0.025,0.975,11
3,laptop,5001,sharp,4997,5000,10001,sharp,10000,0.05,0.975,11
3,electric kettle,10001,sharp,10001,10000,50,round,50,0.825,0.25,12
3,electric kettle,10001,sharp,10001,10000,51,sharp,50,0.775,0.25,12
3,electric kettle,10001,sharp,10001,10000,500,round,500,0.075,0.25,12
3,electric kettle,10001,sharp,10001,10000,501,sharp,500,0.05,0.25,12
3,electric kettle,10001,sharp,10001,10000,1000,round,1000,0.025,0.25,12
3,electric kettle,10001,sharp,10001,10000,1001,sharp,1000,0.025,0.25,12
3,electric kettle,10001,sharp,10001,10000,5000,round,5000,0,0.25,12
3,electric kettle,10001,sharp,10001,10000,5001,sharp,5000,0.025,0.25,12
3,electric kettle,10001,sharp,10001,10000,10000,round,10000,0,0.25,12
3,electric kettle,10001,sharp,10001,10000,10001,sharp,10000,0,0.25,12
3,watch,5000,round,5000,5000,50,round,50,0.675,0.75,13
3,watch,5000,round,5000,5000,51,sharp,50,0.65,0.75,13
3,watch,5000,round,5000,5000,500,round,500,0.975,0.75,13
3,watch,5000,round,5000,5000,501,sharp,500,0.95,0.75,13
3,watch,5000,round,5000,5000,1000,round,1000,0.75,0.75,13
3,watch,5000,round,5000,5000,1001,sharp,1000,0.7,0.75,13
3,watch,5000,round,5000,5000,5000,round,5000,0.875,0.75,13
3,watch,5000,round,5000,5000,5001,sharp,5000,0.675,0.75,13
3,watch,5000,round,5000,5000,10000,round,10000,0.05,0.75,13
3,watch,5000,round,5000,5000,10001,sharp,10000,0,0.75,13
3,electric kettle,1000,round,1000,1000,50,round,50,0.85,0,14
3,electric kettle,1000,round,1000,1000,51,sharp,50,0.825,0,14
3,electric kettle,1000,round,1000,1000,500,round,500,0.125,0,14
3,electric kettle,1000,round,1000,1000,501,sharp,500,0.05,0,14
3,electric kettle,1000,round,1000,1000,1000,round,1000,0.025,0,14
3,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.025,0,14
3,electric kettle,1000,round,1000,1000,5000,round,5000,0,0,14
3,electric kettle,1000,round,1000,1000,5001,sharp,5000,0.025,0,14
3,electric kettle,1000,round,1000,1000,10000,round,10000,0.025,0,14
3,electric kettle,1000,round,1000,1000,10001,sharp,10000,0,0,14
3,watch,1000,round,1000,1000,50,round,50,0.55,0.7,15
3,watch,1000,round,1000,1000,51,sharp,50,0.6,0.7,15
3,watch,1000,round,1000,1000,500,round,500,0.725,0.7,15
3,watch,1000,round,1000,1000,501,sharp,500,0.75,0.7,15
3,watch,1000,round,1000,1000,1000,round,1000,0.925,0.7,15
3,watch,1000,round,1000,1000,1001,sharp,1000,0.925,0.7,15
3,watch,1000,round,1000,1000,5000,round,5000,0.025,0.7,15
3,watch,1000,round,1000,1000,5001,sharp,5000,0,0.7,15
3,watch,1000,round,1000,1000,10000,round,10000,0.025,0.7,15
3,watch,1000,round,1000,1000,10001,sharp,10000,0.025,0.7,15
4,laptop,50,round,50,50,50,round,50,0.975,0,1
4,laptop,50,round,50,50,51,sharp,50,0.5,0,1
4,laptop,50,round,50,50,500,round,500,0,0,1
4,laptop,50,round,50,50,501,sharp,500,0,0,1
4,laptop,50,round,50,50,1000,round,1000,0,0,1
4,laptop,50,round,50,50,1001,sharp,1000,0,0,1
4,laptop,50,round,50,50,5000,round,5000,0,0,1
4,laptop,50,round,50,50,5001,sharp,5000,0,0,1
4,laptop,50,round,50,50,10000,round,10000,0,0,1
4,laptop,50,round,50,50,10001,sharp,10000,0,0,1
4,watch,50,round,50,50,50,round,50,1,0.5,2
4,watch,50,round,50,50,51,sharp,50,0.75,0.5,2
4,watch,50,round,50,50,500,round,500,0,0.5,2
4,watch,50,round,50,50,501,sharp,500,0,0.5,2
4,watch,50,round,50,50,1000,round,1000,0,0.5,2
4,watch,50,round,50,50,1001,sharp,1000,0,0.5,2
4,watch,50,round,50,50,5000,round,5000,0,0.5,2
4,watch,50,round,50,50,5001,sharp,5000,0,0.5,2
4,watch,50,round,50,50,10000,round,10000,0,0.5,2
4,watch,50,round,50,50,10001,sharp,10000,0,0.5,2
4,watch,10001,sharp,10002,10000,50,round,50,0,1,3
4,watch,10001,sharp,10002,10000,51,sharp,50,0,1,3
4,watch,10001,sharp,10002,10000,500,round,500,0,1,3
4,watch,10001,sharp,10002,10000,501,sharp,500,0,1,3
4,watch,10001,sharp,10002,10000,1000,round,1000,0,1,3
4,watch,10001,sharp,10002,10000,1001,sharp,1000,0,1,3
4,watch,10001,sharp,10002,10000,5000,round,5000,0,1,3
4,watch,10001,sharp,10002,10000,5001,sharp,5000,0,1,3
4,watch,10001,sharp,10002,10000,10000,round,10000,0.25,1,3
4,watch,10001,sharp,10002,10000,10001,sharp,10000,1,1,3
4,laptop,500,round,500,500,50,round,50,0,0.625,4
4,laptop,500,round,500,500,51,sharp,50,0,0.625,4
4,laptop,500,round,500,500,500,round,500,1,0.625,4
4,laptop,500,round,500,500,501,sharp,500,0.95,0.625,4
4,laptop,500,round,500,500,1000,round,1000,0,0.625,4
4,laptop,500,round,500,500,1001,sharp,1000,0,0.625,4
4,laptop,500,round,500,500,5000,round,5000,0,0.625,4
4,laptop,500,round,500,500,5001,sharp,5000,0,0.625,4
4,laptop,500,round,500,500,10000,round,10000,0,0.625,4
4,laptop,500,round,500,500,10001,sharp,10000,0,0.625,4
4,watch,1000,round,1000,1000,50,round,50,0,0.75,5
4,watch,1000,round,1000,1000,51,sharp,50,0,0.75,5
4,watch,1000,round,1000,1000,500,round,500,0,0.75,5
4,watch,1000,round,1000,1000,501,sharp,500,0,0.75,5
4,watch,1000,round,1000,1000,1000,round,1000,1,0.75,5
4,watch,1000,round,1000,1000,1001,sharp,1000,0.925,0.75,5
4,watch,1000,round,1000,1000,5000,round,5000,0,0.75,5
4,watch,1000,round,1000,1000,5001,sharp,5000,0,0.75,5
4,watch,1000,round,1000,1000,10000,round,10000,0,0.75,5
4,watch,1000,round,1000,1000,10001,sharp,10000,0,0.75,5
4,watch,5000,round,5000,5000,50,round,50,0.025,0.95,6
4,watch,5000,round,5000,5000,51,sharp,50,0.025,0.95,6
4,watch,5000,round,5000,5000,500,round,500,0,0.95,6
4,watch,5000,round,5000,5000,501,sharp,500,0.05,0.95,6
4,watch,5000,round,5000,5000,1000,round,1000,0.025,0.95,6
4,watch,5000,round,5000,5000,1001,sharp,1000,0.025,0.95,6
4,watch,5000,round,5000,5000,5000,round,5000,1,0.95,6
4,watch,5000,round,5000,5000,5001,sharp,5000,0.975,0.95,6
4,watch,5000,round,5000,5000,10000,round,10000,0,0.95,6
4,watch,5000,round,5000,5000,10001,sharp,10000,0,0.95,6
4,electric kettle,5001,sharp,4998,5000,50,round,50,0,0.9,7
4,electric kettle,5001,sharp,4998,5000,51,sharp,50,0.025,0.9,7
4,electric kettle,5001,sharp,4998,5000,500,round,500,0.025,0.9,7
4,electric kettle,5001,sharp,4998,5000,501,sharp,500,0.025,0.9,7
4,electric kettle,5001,sharp,4998,5000,1000,round,1000,0.025,0.9,7
4,electric kettle,5001,sharp,4998,5000,1001,sharp,1000,0,0.9,7
4,electric kettle,5001,sharp,4998,5000,5000,round,5000,0.875,0.9,7
4,electric kettle,5001,sharp,4998,5000,5001,sharp,5000,0.975,0.9,7
4,electric kettle,5001,sharp,4998,5000,10000,round,10000,0.025,0.9,7
4,electric kettle,5001,sharp,4998,5000,10001,sharp,10000,0,0.9,7
4,laptop,5001,sharp,4999,5000,50,round,50,0.025,0.825,8
4,laptop,5001,sharp,4999,5000,51,sharp,50,0,0.825,8
4,laptop,5001,sharp,4999,5000,500,round,500,0,0.825,8
4,laptop,5001,sharp,4999,5000,501,sharp,500,0,0.825,8
4,laptop,5001,sharp,4999,5000,1000,round,1000,0,0.825,8
4,laptop,5001,sharp,4999,5000,1001,sharp,1000,0,0.825,8
4,laptop,5001,sharp,4999,5000,5000,round,5000,0.875,0.825,8
4,laptop,5001,sharp,4999,5000,5001,sharp,5000,1,0.825,8
4,laptop,5001,sharp,4999,5000,10000,round,10000,0,0.825,8
4,laptop,5001,sharp,4999,5000,10001,sharp,10000,0,0.825,8
4,laptop,10001,sharp,10003,10000,50,round,50,0,1,9
4,laptop,10001,sharp,10003,10000,51,sharp,50,0,1,9
4,laptop,10001,sharp,10003,10000,500,round,500,0,1,9
4,laptop,10001,sharp,10003,10000,501,sharp,500,0,1,9
4,laptop,10001,sharp,10003,10000,1000,round,1000,0.025,1,9
4,laptop,10001,sharp,10003,10000,1001,sharp,1000,0,1,9
4,laptop,10001,sharp,10003,10000,5000,round,5000,0.025,1,9
4,laptop,10001,sharp,10003,10000,5001,sharp,5000,0.025,1,9
4,laptop,10001,sharp,10003,10000,10000,round,10000,0.875,1,9
4,laptop,10001,sharp,10003,10000,10001,sharp,10000,1,1,9
4,laptop,1001,sharp,1001,1000,50,round,50,0,0.65,10
4,laptop,1001,sharp,1001,1000,51,sharp,50,0,0.65,10
4,laptop,1001,sharp,1001,1000,500,round,500,0,0.65,10
4,laptop,1001,sharp,1001,1000,501,sharp,500,0,0.65,10
4,laptop,1001,sharp,1001,1000,1000,round,1000,0.85,0.65,10
4,laptop,1001,sharp,1001,1000,1001,sharp,1000,1,0.65,10
4,laptop,1001,sharp,1001,1000,5000,round,5000,0,0.65,10
4,laptop,1001,sharp,1001,1000,5001,sharp,5000,0,0.65,10
4,laptop,1001,sharp,1001,1000,10000,round,10000,0.025,0.65,10
4,laptop,1001,sharp,1001,1000,10001,sharp,10000,0,0.65,10
4,electric kettle,10000,round,10000,10000,50,round,50,0,1,11
4,electric kettle,10000,round,10000,10000,51,sharp,50,0,1,11
4,electric kettle,10000,round,10000,10000,500,round,500,0,1,11
4,electric kettle,10000,round,10000,10000,501,sharp,500,0,1,11
4,electric kettle,10000,round,10000,10000,1000,round,1000,0,1,11
4,electric kettle,10000,round,10000,10000,1001,sharp,1000,0,1,11
4,electric kettle,10000,round,10000,10000,5000,round,5000,0,1,11
4,electric kettle,10000,round,10000,10000,5001,sharp,5000,0,1,11
4,electric kettle,10000,round,10000,10000,10000,round,10000,1,1,11
4,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.875,1,11
4,electric kettle,1000,round,1000,1000,50,round,50,0.025,0.75,12
4,electric kettle,1000,round,1000,1000,51,sharp,50,0,0.75,12
4,electric kettle,1000,round,1000,1000,500,round,500,0,0.75,12
4,electric kettle,1000,round,1000,1000,501,sharp,500,0,0.75,12
4,electric kettle,1000,round,1000,1000,1000,round,1000,1,0.75,12
4,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.85,0.75,12
4,electric kettle,1000,round,1000,1000,5000,round,5000,0,0.75,12
4,electric kettle,1000,round,1000,1000,5001,sharp,5000,0,0.75,12
4,electric kettle,1000,round,1000,1000,10000,round,10000,0,0.75,12
4,electric kettle,1000,round,1000,1000,10001,sharp,10000,0,0.75,12
4,electric kettle,50,round,50,50,50,round,50,0.975,0.45,13
4,electric kettle,50,round,50,50,51,sharp,50,0.975,0.45,13
4,electric kettle,50,round,50,50,500,round,500,0.025,0.45,13
4,electric kettle,50,round,50,50,501,sharp,500,0.025,0.45,13
4,electric kettle,50,round,50,50,1000,round,1000,0.025,0.45,13
4,electric kettle,50,round,50,50,1001,sharp,1000,0.025,0.45,13
4,electric kettle,50,round,50,50,5000,round,5000,0,0.45,13
4,electric kettle,50,round,50,50,5001,sharp,5000,0,0.45,13
4,electric kettle,50,round,50,50,10000,round,10000,0.025,0.45,13
4,electric kettle,50,round,50,50,10001,sharp,10000,0.025,0.45,13
4,watch,1001,sharp,1003,1000,50,round,50,0,0.75,14
4,watch,1001,sharp,1003,1000,51,sharp,50,0,0.75,14
4,watch,1001,sharp,1003,1000,500,round,500,0.025,0.75,14
4,watch,1001,sharp,1003,1000,501,sharp,500,0.025,0.75,14
4,watch,1001,sharp,1003,1000,1000,round,1000,0.9,0.75,14
4,watch,1001,sharp,1003,1000,1001,sharp,1000,1,0.75,14
4,watch,1001,sharp,1003,1000,5000,round,5000,0,0.75,14
4,watch,1001,sharp,1003,1000,5001,sharp,5000,0,0.75,14
4,watch,1001,sharp,1003,1000,10000,round,10000,0,0.75,14
4,watch,1001,sharp,1003,1000,10001,sharp,10000,0.025,0.75,14
4,electric kettle,51,sharp,53,50,50,round,50,0.9,0.425,15
4,electric kettle,51,sharp,53,50,51,sharp,50,0.975,0.425,15
4,electric kettle,51,sharp,53,50,500,round,500,0,0.425,15
4,electric kettle,51,sharp,53,50,501,sharp,500,0,0.425,15
4,electric kettle,51,sharp,53,50,1000,round,1000,0,0.425,15
4,electric kettle,51,sharp,53,50,1001,sharp,1000,0,0.425,15
4,electric kettle,51,sharp,53,50,5000,round,5000,0,0.425,15
4,electric kettle,51,sharp,53,50,5001,sharp,5000,0,0.425,15
4,electric kettle,51,sharp,53,50,10000,round,10000,0,0.425,15
4,electric kettle,51,sharp,53,50,10001,sharp,10000,0,0.425,15
5,laptop,1001,sharp,1003,1000,50,round,50,0,0.7,1
5,laptop,1001,sharp,1003,1000,51,sharp,50,0.025,0.7,1
5,laptop,1001,sharp,1003,1000,500,round,500,0.05,0.7,1
5,laptop,1001,sharp,1003,1000,501,sharp,500,0.05,0.7,1
5,laptop,1001,sharp,1003,1000,1000,round,1000,0.225,0.7,1
5,laptop,1001,sharp,1003,1000,1001,sharp,1000,0.925,0.7,1
5,laptop,1001,sharp,1003,1000,5000,round,5000,0.025,0.7,1
5,laptop,1001,sharp,1003,1000,5001,sharp,5000,0.025,0.7,1
5,laptop,1001,sharp,1003,1000,10000,round,10000,0.025,0.7,1
5,laptop,1001,sharp,1003,1000,10001,sharp,10000,0.025,0.7,1
5,electric kettle,5001,sharp,4997,5000,50,round,50,0.45,1,2
5,electric kettle,5001,sharp,4997,5000,51,sharp,50,0.5,1,2
5,electric kettle,5001,sharp,4997,5000,500,round,500,0.05,1,2
5,electric kettle,5001,sharp,4997,5000,501,sharp,500,0.05,1,2
5,electric kettle,5001,sharp,4997,5000,1000,round,1000,0.025,1,2
5,electric kettle,5001,sharp,4997,5000,1001,sharp,1000,0.05,1,2
5,electric kettle,5001,sharp,4997,5000,5000,round,5000,0.075,1,2
5,electric kettle,5001,sharp,4997,5000,5001,sharp,5000,0.95,1,2
5,electric kettle,5001,sharp,4997,5000,10000,round,10000,0,1,2
5,electric kettle,5001,sharp,4997,5000,10001,sharp,10000,0,1,2
5,electric kettle,51,sharp,51,50,50,round,50,0.5,0.5,3
5,electric kettle,51,sharp,51,50,51,sharp,50,0.95,0.5,3
5,electric kettle,51,sharp,51,50,500,round,500,0.05,0.5,3
5,electric kettle,51,sharp,51,50,501,sharp,500,0.025,0.5,3
5,electric kettle,51,sharp,51,50,1000,round,1000,0.025,0.5,3
5,electric kettle,51,sharp,51,50,1001,sharp,1000,0.025,0.5,3
5,electric kettle,51,sharp,51,50,5000,round,5000,0.025,0.5,3
5,electric kettle,51,sharp,51,50,5001,sharp,5000,0.025,0.5,3
5,electric kettle,51,sharp,51,50,10000,round,10000,0.025,0.5,3
5,electric kettle,51,sharp,51,50,10001,sharp,10000,0.025,0.5,3
5,watch,50,round,50,50,50,round,50,1,0.3,4
5,watch,50,round,50,50,51,sharp,50,0.5,0.3,4
5,watch,50,round,50,50,500,round,500,0.025,0.3,4
5,watch,50,round,50,50,501,sharp,500,0.025,0.3,4
5,watch,50,round,50,50,1000,round,1000,0.025,0.3,4
5,watch,50,round,50,50,1001,sharp,1000,0.025,0.3,4
5,watch,50,round,50,50,5000,round,5000,0.025,0.3,4
5,watch,50,round,50,50,5001,sharp,5000,0.025,0.3,4
5,watch,50,round,50,50,10000,round,10000,0.025,0.3,4
5,watch,50,round,50,50,10001,sharp,10000,0.025,0.3,4
5,laptop,1000,round,1000,1000,50,round,50,0.025,0.5,5
5,laptop,1000,round,1000,1000,51,sharp,50,0.025,0.5,5
5,laptop,1000,round,1000,1000,500,round,500,0.025,0.5,5
5,laptop,1000,round,1000,1000,501,sharp,500,0.05,0.5,5
5,laptop,1000,round,1000,1000,1000,round,1000,0.75,0.5,5
5,laptop,1000,round,1000,1000,1001,sharp,1000,0.75,0.5,5
5,laptop,1000,round,1000,1000,5000,round,5000,0,0.5,5
5,laptop,1000,round,1000,1000,5001,sharp,5000,0.05,0.5,5
5,laptop,1000,round,1000,1000,10000,round,10000,0.025,0.5,5
5,laptop,1000,round,1000,1000,10001,sharp,10000,0.025,0.5,5
5,watch,1001,sharp,1001,1000,50,round,50,0.05,0.75,6
5,watch,1001,sharp,1001,1000,51,sharp,50,0,0.75,6
5,watch,1001,sharp,1001,1000,500,round,500,0.05,0.75,6
5,watch,1001,sharp,1001,1000,501,sharp,500,0.025,0.75,6
5,watch,1001,sharp,1001,1000,1000,round,1000,0.575,0.75,6
5,watch,1001,sharp,1001,1000,1001,sharp,1000,0.95,0.75,6
5,watch,1001,sharp,1001,1000,5000,round,5000,0.025,0.75,6
5,watch,1001,sharp,1001,1000,5001,sharp,5000,0.025,0.75,6
5,watch,1001,sharp,1001,1000,10000,round,10000,0.025,0.75,6
5,watch,1001,sharp,1001,1000,10001,sharp,10000,0.025,0.75,6
5,electric kettle,501,sharp,497,500,50,round,50,0.5,0.875,7
5,electric kettle,501,sharp,497,500,51,sharp,50,0.475,0.875,7
5,electric kettle,501,sharp,497,500,500,round,500,0.1,0.875,7
5,electric kettle,501,sharp,497,500,501,sharp,500,0.975,0.875,7
5,electric kettle,501,sharp,497,500,1000,round,1000,0,0.875,7
5,electric kettle,501,sharp,497,500,1001,sharp,1000,0.025,0.875,7
5,electric kettle,501,sharp,497,500,5000,round,5000,0.025,0.875,7
5,electric kettle,501,sharp,497,500,5001,sharp,5000,0.025,0.875,7
5,electric kettle,501,sharp,497,500,10000,round,10000,0.025,0.875,7
5,electric kettle,501,sharp,497,500,10001,sharp,10000,0.025,0.875,7
5,electric kettle,1000,round,1000,1000,50,round,50,0.5,0.725,8
5,electric kettle,1000,round,1000,1000,51,sharp,50,0.5,0.725,8
5,electric kettle,1000,round,1000,1000,500,round,500,0.05,0.725,8
5,electric kettle,1000,round,1000,1000,501,sharp,500,0.025,0.725,8
5,electric kettle,1000,round,1000,1000,1000,round,1000,0.775,0.725,8
5,electric kettle,1000,round,1000,1000,1001,sharp,1000,0.025,0.725,8
5,electric kettle,1000,round,1000,1000,5000,round,5000,0.025,0.725,8
5,electric kettle,1000,round,1000,1000,5001,sharp,5000,0,0.725,8
5,electric kettle,1000,round,1000,1000,10000,round,10000,0.025,0.725,8
5,electric kettle,1000,round,1000,1000,10001,sharp,10000,0,0.725,8
5,electric kettle,10001,sharp,9999,10000,50,round,50,0.5,0.95,9
5,electric kettle,10001,sharp,9999,10000,51,sharp,50,0.5,0.95,9
5,electric kettle,10001,sharp,9999,10000,500,round,500,0,0.95,9
5,electric kettle,10001,sharp,9999,10000,501,sharp,500,0.025,0.95,9
5,electric kettle,10001,sharp,9999,10000,1000,round,1000,0,0.95,9
5,electric kettle,10001,sharp,9999,10000,1001,sharp,1000,0.025,0.95,9
5,electric kettle,10001,sharp,9999,10000,5000,round,5000,0.025,0.95,9
5,electric kettle,10001,sharp,9999,10000,5001,sharp,5000,0,0.95,9
5,electric kettle,10001,sharp,9999,10000,10000,round,10000,0.5,0.95,9
5,electric kettle,10001,sharp,9999,10000,10001,sharp,10000,0.625,0.95,9
5,watch,5001,sharp,4997,5000,50,round,50,0.025,0.9,10
5,watch,5001,sharp,4997,5000,51,sharp,50,0.025,0.9,10
5,watch,5001,sharp,4997,5000,500,round,500,0,0.9,10
5,watch,5001,sharp,4997,5000,501,sharp,500,0.025,0.9,10
5,watch,5001,sharp,4997,5000,1000,round,1000,0.025,0.9,10
5,watch,5001,sharp,4997,5000,1001,sharp,1000,0.025,0.9,10
5,watch,5001,sharp,4997,5000,5000,round,5000,0,0.9,10
5,watch,5001,sharp,4997,5000,5001,sharp,5000,0.725,0.9,10
5,watch,5001,sharp,4997,5000,10000,round,10000,0,0.9,10
5,watch,5001,sharp,4997,5000,10001,sharp,10000,0.025,0.9,10
5,laptop,500,round,500,500,50,round,50,0.025,0.375,11
5,laptop,500,round,500,500,51,sharp,50,0,0.375,11
5,laptop,500,round,500,500,500,round,500,0.775,0.375,11
5,laptop,500,round,500,500,501,sharp,500,0.625,0.375,11
5,laptop,500,round,500,500,1000,round,1000,0,0.375,11
5,laptop,500,round,500,500,1001,sharp,1000,0,0.375,11
5,laptop,500,round,500,500,5000,round,5000,0.025,0.375,11
5,laptop,500,round,500,500,5001,sharp,5000,0.025,0.375,11
5,laptop,500,round,500,500,10000,round,10000,0.025,0.375,11
5,laptop,500,round,500,500,10001,sharp,10000,0,0.375,11
5,electric kettle,500,round,500,500,50,round,50,0.5,0.75,12
5,electric kettle,500,round,500,500,51,sharp,50,0.5,0.75,12
5,electric kettle,500,round,500,500,500,round,500,0.625,0.75,12
5,electric kettle,500,round,500,500,501,sharp,500,0.6,0.75,12
5,electric kettle,500,round,500,500,1000,round,1000,0.025,0.75,12
5,electric kettle,500,round,500,500,1001,sharp,1000,0,0.75,12
5,electric kettle,500,round,500,500,5000,round,5000,0.025,0.75,12
5,electric kettle,500,round,500,500,5001,sharp,5000,0.025,0.75,12
5,electric kettle,500,round,500,500,10000,round,10000,0.025,0.75,12
5,electric kettle,500,round,500,500,10001,sharp,10000,0.025,0.75,12
5,electric kettle,10000,round,10000,10000,50,round,50,0.5,1,13
5,electric kettle,10000,round,10000,10000,51,sharp,50,0.5,1,13
5,electric kettle,10000,round,10000,10000,500,round,500,0.025,1,13
5,electric kettle,10000,round,10000,10000,501,sharp,500,0.025,1,13
5,electric kettle,10000,round,10000,10000,1000,round,1000,0.025,1,13
5,electric kettle,10000,round,10000,10000,1001,sharp,1000,0,1,13
5,electric kettle,10000,round,10000,10000,5000,round,5000,0.025,1,13
5,electric kettle,10000,round,10000,10000,5001,sharp,5000,0.025,1,13
5,electric kettle,10000,round,10000,10000,10000,round,10000,0.725,1,13
5,electric kettle,10000,round,10000,10000,10001,sharp,10000,0.725,1,13
5,watch,51,sharp,51,50,50,round,50,0.5,0.425,14
5,watch,51,sharp,51,50,51,sharp,50,0.825,0.425,14
5,watch,51,sharp,51,50,500,round,500,0.025,0.425,14
5,watch,51,sharp,51,50,501,sharp,500,0,0.425,14
5,watch,51,sharp,51,50,1000,round,1000,0,0.425,14
5,watch,51,sharp,51,50,1001,sharp,1000,0.025,0.425,14
5,watch,51,sharp,51,50,5000,round,5000,0,0.425,14
5,watch,51,sharp,51,50,5001,sharp,5000,0,0.425,14
5,watch,51,sharp,51,50,10000,round,10000,0.025,0.425,14
5,watch,51,sharp,51,50,10001,sharp,10000,0,0.425,14
5,electric kettle,50,round,50,50,50,round,50,0.8,0.35,15
5,electric kettle,50,round,50,50,51,sharp,50,0.7,0.35,15
5,electric kettle,50,round,50,50,500,round,500,0.025,0.35,15
5,electric kettle,50,round,50,50,501,sharp,500,0.025,0.35,15
5,electric kettle,50,round,50,50,1000,round,1000,0,0.35,15
5,electric kettle,50,round,50,50,1001,sharp,1000,0.025,0.35,15
5,electric kettle,50,round,50,50,5000,round,5000,0.025,0.35,15
5,electric kettle,50,round,50,50,5001,sharp,5000,0.025,0.35,15
5,electric kettle,50,round,50,50,10000,round,10000,0,0.35,15
5,electric kettle,50,round,50,50,10001,sharp,10000,0.025,0.35,15
