workerid,animal,qud,metaphor,featureNum,featureProb
0,bat,Specific,Metaphor,1,0.625
0,fox,Vague,Metaphor,1,1
0,horse,Specific,Literal,1,1
0,kangaroo,Specific,Metaphor,1,1
0,bee,Vague,Metaphor,1,0.675
0,ox,Vague,Literal,1,1
0,dog,Vague,Literal,1,1
0,buffalo,Specific,Metaphor,1,1
0,wolf,Vague,Metaphor,1,0.45
0,sheep,Specific,Metaphor,1,0.575
0,ant,Vague,Metaphor,1,0.3
0,bird,Vague,Literal,1,0.975
0,monkey,Vague,Metaphor,1,0.15
0,cow,Specific,Metaphor,1,1
0,shark,Vague,Literal,1,1
0,zebra,Specific,Literal,1,1
0,frog,Vague,Literal,1,1
0,duck,Vague,Literal,1,1
0,cat,Specific,Literal,1,1
0,tiger,Specific,Metaphor,1,0
0,dolphin,Specific,Literal,1,1
0,lion,Vague,Metaphor,1,0.425
0,rabbit,Specific,Literal,1,1
0,fish,Specific,Metaphor,1,0.875
0,elephant,Specific,Literal,1,0.975
0,penguin,Vague,Literal,1,1
0,whale,Vague,Literal,1,1
0,goat,Vague,Metaphor,1,0.5
0,pig,Specific,Literal,1,1
0,bear,Specific,Metaphor,1,0.4
0,goose,Specific,Literal,1,1
0,owl,Vague,Metaphor,1,0.775
1,wolf,Specific,Metaphor,1,0.675
1,shark,Vague,Literal,1,1
1,ox,Vague,Literal,1,1
1,horse,Vague,Metaphor,1,1
1,buffalo,Vague,Metaphor,1,0.9
1,zebra,Specific,Literal,1,1
1,owl,Specific,Metaphor,1,1
1,elephant,Specific,Literal,1,1
1,sheep,Specific,Literal,1,1
1,bee,Vague,Literal,1,1
1,cow,Vague,Metaphor,1,1
1,cat,Specific,Literal,1,1
1,frog,Specific,Metaphor,1,1
1,penguin,Vague,Metaphor,1,0.7
1,duck,Vague,Metaphor,1,0.7
1,bird,Specific,Metaphor,1,0.325
1,monkey,Vague,Literal,1,1
1,lion,Vague,Metaphor,1,0.575
1,pig,Vague,Literal,1,1
1,whale,Specific,Metaphor,1,1
1,rabbit,Vague,Literal,1,1
1,bear,Specific,Literal,1,1
1,kangaroo,Specific,Literal,1,1
1,goat,Vague,Metaphor,1,0.325
1,bat,Vague,Literal,1,1
1,fox,Specific,Literal,1,1
1,ant,Specific,Metaphor,1,1
1,tiger,Specific,Literal,1,1
1,goose,Specific,Metaphor,1,0.8
1,dog,Vague,Metaphor,1,1
1,dolphin,Vague,Literal,1,1
1,fish,Specific,Metaphor,1,1
2,whale,Vague,Metaphor,1,0.85
2,rabbit,Vague,Metaphor,1,0.775
2,cat,Vague,Literal,1,0.625
2,goose,Vague,Metaphor,1,0.725
2,penguin,Specific,Metaphor,1,0.7
2,pig,Specific,Metaphor,1,0.85
2,owl,Specific,Literal,1,0.775
2,bird,Specific,Metaphor,1,0.625
2,bear,Vague,Metaphor,1,0.625
2,tiger,Specific,Metaphor,1,0.8
2,sheep,Specific,Literal,1,0.825
2,wolf,Vague,Literal,1,0.875
2,zebra,Specific,Metaphor,1,0.825
2,goat,Vague,Metaphor,1,0.55
2,fox,Specific,Literal,1,0.7
2,fish,Specific,Literal,1,0.55
2,kangaroo,Specific,Literal,1,0.675
2,dolphin,Vague,Metaphor,1,0.825
2,dog,Vague,Metaphor,1,0.725
2,cow,Vague,Literal,1,0.75
2,bat,Specific,Literal,1,0.725
2,ox,Vague,Literal,1,0.85
2,duck,Vague,Literal,1,0.8
2,frog,Vague,Literal,1,0.6
2,horse,Specific,Metaphor,1,0.75
2,lion,Vague,Literal,1,0.875
2,elephant,Vague,Metaphor,1,0.8
2,monkey,Specific,Metaphor,1,0.725
2,bee,Specific,Metaphor,1,0.775
2,buffalo,Vague,Literal,1,0.8
2,ant,Specific,Literal,1,0.725
2,shark,Specific,Literal,1,0.8
3,bear,Specific,Literal,1,0.9
3,elephant,Specific,Metaphor,1,0.95
3,bird,Vague,Metaphor,1,0.95
3,wolf,Specific,Literal,1,0.95
3,horse,Specific,Literal,1,0.925
3,bat,Vague,Metaphor,1,0.575
3,penguin,Vague,Literal,1,0.5
3,fish,Vague,Literal,1,0.575
3,lion,Vague,Literal,1,0.95
3,owl,Specific,Literal,1,0.95
3,kangaroo,Vague,Literal,1,0.55
3,dog,Vague,Literal,1,0.95
3,shark,Specific,Literal,1,0.925
3,goat,Specific,Metaphor,1,0.55
3,whale,Vague,Metaphor,1,0.925
3,frog,Specific,Metaphor,1,0.675
3,fox,Specific,Literal,1,0.925
3,buffalo,Vague,Metaphor,1,0.925
3,sheep,Specific,Metaphor,1,0.85
3,zebra,Specific,Literal,1,0.525
3,ant,Vague,Metaphor,1,0.925
3,bee,Vague,Metaphor,1,0.95
3,rabbit,Specific,Metaphor,1,0.95
3,ox,Vague,Literal,1,0.925
3,cow,Specific,Literal,1,0.925
3,dolphin,Vague,Metaphor,1,0.725
3,tiger,Specific,Metaphor,1,0.05
3,monkey,Specific,Metaphor,1,0.7
3,goose,Vague,Literal,1,0.725
3,cat,Vague,Literal,1,0.725
3,duck,Vague,Metaphor,1,0.35
3,pig,Specific,Metaphor,1,0.925
4,sheep,Vague,Literal,1,0.275
4,pig,Specific,Metaphor,1,0.725
4,elephant,Vague,Metaphor,1,0.7
4,bat,Vague,Literal,1,0.7
4,ox,Vague,Metaphor,1,0.7
4,shark,Specific,Metaphor,1,0.5
4,duck,Vague,Literal,1,0.925
4,kangaroo,Specific,Metaphor,1,0.725
4,buffalo,Vague,Literal,1,0.95
4,monkey,Vague,Literal,1,0.95
4,whale,Specific,Literal,1,0.925
4,bird,Vague,Literal,1,0.925
4,goat,Specific,Metaphor,1,0.925
4,tiger,Vague,Metaphor,1,0.05
4,dolphin,Vague,Metaphor,1,0.3
4,horse,Specific,Literal,1,0.95
4,lion,Specific,Literal,1,0.975
4,cow,Specific,Literal,1,0.925
4,ant,Specific,Metaphor,1,0.95
4,zebra,Specific,Metaphor,1,0.925
4,rabbit,Specific,Metaphor,1,0.925
4,dog,Specific,Literal,1,0.95
4,owl,Vague,Metaphor,1,0.925
4,cat,Specific,Literal,1,0.9
4,bear,Vague,Metaphor,1,0.5
4,fox,Vague,Literal,1,0.95
4,penguin,Specific,Literal,1,0.95
4,goose,Specific,Metaphor,1,0.7
4,bee,Vague,Literal,1,0.95
4,wolf,Specific,Literal,1,0.95
4,fish,Vague,Metaphor,1,0.275
4,frog,Vague,Metaphor,1,0.3
5,wolf,Specific,Literal,1,1
5,owl,Specific,Metaphor,1,0.9
5,whale,Vague,Metaphor,1,1
5,frog,Specific,Metaphor,1,1
5,fox,Specific,Literal,1,1
5,cow,Specific,Metaphor,1,1
5,fish,Vague,Metaphor,1,0.75
5,cat,Specific,Literal,1,1
5,sheep,Vague,Metaphor,1,0
5,bear,Specific,Metaphor,1,1
5,bat,Vague,Metaphor,1,0.7
5,kangaroo,Specific,Literal,1,1
5,rabbit,Specific,Literal,1,1
5,horse,Specific,Metaphor,1,1
5,duck,Vague,Literal,1,1
5,monkey,Vague,Literal,1,1
5,bird,Specific,Metaphor,1,1
5,goat,Vague,Literal,1,1
5,dolphin,Specific,Literal,1,1
5,shark,Specific,Metaphor,1,1
5,dog,Vague,Literal,1,1
5,lion,Vague,Literal,1,0.975
5,buffalo,Specific,Literal,1,1
5,tiger,Vague,Literal,1,1
5,penguin,Vague,Metaphor,1,0.75
5,goose,Vague,Literal,1,1
5,elephant,Vague,Literal,1,1
5,pig,Specific,Literal,1,1
5,ant,Vague,Metaphor,1,1
5,zebra,Specific,Metaphor,1,0.975
5,bee,Vague,Metaphor,1,1
5,ox,Vague,Metaphor,1,0.725
6,bird,Vague,Literal,1,0.925
6,goose,Specific,Literal,1,0.925
6,ox,Vague,Literal,1,0.9
6,sheep,Vague,Literal,1,0.825
6,rabbit,Specific,Literal,1,0.9
6,frog,Specific,Metaphor,1,0.875
6,ant,Vague,Literal,1,0.9
6,owl,Vague,Metaphor,1,0.625
6,wolf,Vague,Literal,1,0.925
6,dog,Specific,Metaphor,1,0.9
6,dolphin,Vague,Metaphor,1,0.575
6,bat,Specific,Metaphor,1,0.85
6,cat,Specific,Metaphor,1,0.875
6,bear,Specific,Literal,1,0.85
6,zebra,Vague,Metaphor,1,0.6
6,fox,Specific,Metaphor,1,0.9
6,tiger,Specific,Literal,1,0.925
6,lion,Specific,Literal,1,0.95
6,penguin,Specific,Metaphor,1,0.925
6,pig,Vague,Literal,1,0.925
6,horse,Vague,Metaphor,1,0.825
6,elephant,Vague,Literal,1,0.925
6,bee,Specific,Literal,1,0.9
6,whale,Specific,Literal,1,0.925
6,buffalo,Specific,Metaphor,1,0.9
6,duck,Vague,Metaphor,1,0.525
6,cow,Vague,Metaphor,1,0.7
6,kangaroo,Vague,Metaphor,1,0.575
6,fish,Vague,Literal,1,0.925
6,shark,Specific,Metaphor,1,0.9
6,monkey,Vague,Metaphor,1,0.575
6,goat,Specific,Literal,1,0.925
7,sheep,Vague,Metaphor,1,0.15
7,ox,Specific,Metaphor,1,0.95
7,rabbit,Vague,Literal,1,0.95
7,dolphin,Specific,Metaphor,1,0.575
7,pig,Vague,Metaphor,1,0.925
7,owl,Specific,Metaphor,1,0.925
7,dog,Vague,Literal,1,0.95
7,shark,Vague,Metaphor,1,0.2
7,monkey,Specific,Metaphor,1,0.925
7,horse,Specific,Literal,1,0.925
7,wolf,Vague,Literal,1,0.95
7,bear,Specific,Literal,1,0.925
7,goose,Specific,Metaphor,1,0.925
7,bee,Specific,Literal,1,0.95
7,fish,Specific,Literal,1,0.95
7,tiger,Specific,Literal,1,0.075
7,kangaroo,Specific,Metaphor,1,0.925
7,frog,Vague,Literal,1,0.7
7,bat,Specific,Literal,1,0.925
7,cat,Specific,Literal,1,0.925
7,fox,Vague,Literal,1,0.975
7,penguin,Vague,Literal,1,0.875
7,ant,Specific,Literal,1,0.975
7,elephant,Vague,Metaphor,1,0.8
7,goat,Vague,Literal,1,0.9
7,cow,Vague,Metaphor,1,0.925
7,whale,Vague,Literal,1,0.95
7,buffalo,Vague,Metaphor,1,0.9
7,duck,Vague,Metaphor,1,0.9
7,zebra,Vague,Metaphor,1,0.15
7,lion,Specific,Metaphor,1,0.075
7,bird,Specific,Metaphor,1,0.9
8,lion,Vague,Literal,1,0.5
8,cat,Vague,Metaphor,1,0.7
8,bird,Specific,Metaphor,1,0.725
8,dog,Vague,Literal,1,0.725
8,penguin,Vague,Metaphor,1,0.5
8,pig,Specific,Literal,1,0.7
8,wolf,Specific,Metaphor,1,0.725
8,elephant,Specific,Literal,1,0.725
8,ant,Specific,Literal,1,0.7
8,goat,Specific,Metaphor,1,0.275
8,fox,Specific,Literal,1,0.725
8,shark,Vague,Metaphor,1,0.6
8,zebra,Vague,Literal,1,0.275
8,horse,Vague,Literal,1,0.7
8,bear,Specific,Metaphor,1,0.725
8,goose,Vague,Literal,1,0.7
8,bat,Vague,Metaphor,1,0.275
8,whale,Specific,Metaphor,1,0.725
8,cow,Specific,Metaphor,1,0.725
8,monkey,Specific,Metaphor,1,0.5
8,duck,Vague,Literal,1,0.7
8,tiger,Specific,Literal,1,0.275
8,fish,Vague,Metaphor,1,0.275
8,buffalo,Vague,Literal,1,0.725
8,kangaroo,Specific,Literal,1,0.725
8,dolphin,Specific,Literal,1,0.725
8,sheep,Vague,Metaphor,1,0.275
8,rabbit,Vague,Metaphor,1,0.5
8,frog,Vague,Metaphor,1,0.275
8,ox,Specific,Metaphor,1,0.775
8,bee,Specific,Literal,1,0.775
8,owl,Vague,Literal,1,0.75
9,horse,Vague,Metaphor,1,0.7
9,kangaroo,Vague,Metaphor,1,0.275
9,monkey,Specific,Metaphor,1,1
9,cow,Vague,Literal,1,0.975
9,bat,Specific,Metaphor,1,0.925
9,sheep,Vague,Metaphor,1,0.05
9,dog,Vague,Literal,1,0.925
9,lion,Vague,Literal,1,0.925
9,wolf,Vague,Metaphor,1,0.6
9,whale,Vague,Metaphor,1,0.925
9,penguin,Specific,Literal,1,0.95
9,ant,Vague,Metaphor,1,0.95
9,duck,Specific,Literal,1,0.925
9,bear,Specific,Metaphor,1,0.95
9,rabbit,Vague,Metaphor,1,0.725
9,buffalo,Vague,Metaphor,1,0.925
9,pig,Specific,Literal,1,0.925
9,goose,Vague,Literal,1,0.925
9,dolphin,Specific,Literal,1,0.925
9,fish,Specific,Literal,1,1
9,zebra,Specific,Literal,1,1
9,fox,Vague,Literal,1,1
9,owl,Specific,Metaphor,1,0.975
9,elephant,Specific,Metaphor,1,0.975
9,shark,Specific,Literal,1,0.925
9,bird,Specific,Metaphor,1,0.925
9,frog,Specific,Metaphor,1,0.95
9,tiger,Vague,Literal,1,0.95
9,ox,Specific,Metaphor,1,0.925
9,goat,Specific,Literal,1,0.925
9,bee,Vague,Literal,1,0.925
9,cat,Vague,Literal,1,0.925
10,buffalo,Vague,Metaphor,1,0.925
10,horse,Specific,Metaphor,1,1
10,fox,Specific,Literal,1,0.975
10,elephant,Specific,Metaphor,1,1
10,ox,Vague,Literal,1,0.925
10,monkey,Vague,Literal,1,0.95
10,kangaroo,Specific,Literal,1,0.95
10,fish,Specific,Metaphor,1,0.825
10,pig,Vague,Literal,1,0.95
10,bee,Vague,Literal,1,0.85
10,lion,Specific,Metaphor,1,0.6
10,penguin,Specific,Metaphor,1,0.75
10,sheep,Vague,Metaphor,1,0.125
10,dolphin,Specific,Literal,1,0.9
10,zebra,Vague,Metaphor,1,0
10,frog,Specific,Metaphor,1,0.875
10,bird,Vague,Literal,1,0.875
10,dog,Specific,Literal,1,0.975
10,bear,Vague,Metaphor,1,0.6
10,goat,Vague,Metaphor,1,0.5
10,whale,Vague,Literal,1,0.925
10,bat,Specific,Literal,1,0.825
10,duck,Specific,Metaphor,1,0.675
10,shark,Vague,Metaphor,1,0.425
10,cat,Specific,Literal,1,0.9
10,tiger,Specific,Literal,1,0.3
10,rabbit,Vague,Metaphor,1,0.75
10,wolf,Specific,Metaphor,1,0.7
10,ant,Vague,Metaphor,1,0.875
10,goose,Vague,Literal,1,0.95
10,owl,Specific,Literal,1,0.9
10,cow,Vague,Literal,1,0.925
11,shark,Vague,Literal,1,0.975
11,bee,Vague,Literal,1,1
11,cat,Specific,Metaphor,1,0.825
11,fox,Specific,Literal,1,0.975
11,goose,Specific,Literal,1,1
11,dolphin,Vague,Literal,1,0.975
11,buffalo,Specific,Metaphor,1,0.975
11,rabbit,Vague,Metaphor,1,0.975
11,ox,Specific,Metaphor,1,1
11,horse,Vague,Metaphor,1,0.675
11,owl,Specific,Literal,1,0.975
11,kangaroo,Vague,Metaphor,1,0.775
11,pig,Vague,Metaphor,1,0.975
11,sheep,Vague,Literal,1,0.975
11,bear,Specific,Metaphor,1,0.775
11,whale,Specific,Metaphor,1,0.975
11,cow,Specific,Literal,1,1
11,penguin,Vague,Literal,1,0.975
11,duck,Vague,Literal,1,0.975
11,monkey,Vague,Metaphor,1,0.825
11,elephant,Specific,Literal,1,0.975
11,bat,Specific,Literal,1,1
11,tiger,Specific,Literal,1,0.975
11,fish,Vague,Metaphor,1,0.3
11,dog,Specific,Metaphor,1,0.975
11,wolf,Specific,Literal,1,0.975
11,lion,Vague,Metaphor,1,0.625
11,frog,Vague,Literal,1,0.975
11,goat,Vague,Literal,1,0.975
11,bird,Specific,Metaphor,1,0.875
11,ant,Vague,Metaphor,1,0.975
11,zebra,Specific,Metaphor,1,0.975
12,shark,Specific,Metaphor,1,0.3
12,dolphin,Vague,Metaphor,1,0.725
12,monkey,Specific,Metaphor,1,0.95
12,bear,Specific,Literal,1,0.95
12,goose,Vague,Literal,1,0.95
12,bee,Specific,Literal,1,0.975
12,goat,Specific,Literal,1,0.975
12,dog,Vague,Literal,1,0.975
12,horse,Vague,Literal,1,0.975
12,duck,Specific,Metaphor,1,0.5
12,whale,Vague,Metaphor,1,0.975
12,frog,Specific,Literal,1,0.975
12,cow,Specific,Metaphor,1,0.975
12,cat,Vague,Literal,1,0.975
12,buffalo,Specific,Literal,1,0.975
12,penguin,Specific,Metaphor,1,0.7
12,elephant,Vague,Metaphor,1,1
12,ant,Vague,Literal,1,0.975
12,lion,Specific,Literal,1,0.975
12,owl,Specific,Metaphor,1,0.975
12,fox,Vague,Literal,1,0.975
12,zebra,Vague,Metaphor,1,0
12,pig,Specific,Literal,1,0.975
12,tiger,Vague,Literal,1,1
12,bat,Specific,Metaphor,1,0.975
12,ox,Vague,Metaphor,1,0.975
12,rabbit,Vague,Literal,1,1
12,wolf,Vague,Metaphor,1,0.7
12,sheep,Vague,Metaphor,1,0.725
12,bird,Specific,Metaphor,1,0.975
12,kangaroo,Vague,Metaphor,1,0.7
12,fish,Specific,Literal,1,0.975
13,frog,Vague,Metaphor,1,0.05
13,duck,Vague,Literal,1,0.925
13,bat,Vague,Metaphor,1,0.275
13,lion,Specific,Literal,1,0.925
13,zebra,Vague,Metaphor,1,0.025
13,goat,Specific,Metaphor,1,0.125
13,tiger,Vague,Metaphor,1,0
13,dog,Vague,Metaphor,1,0
13,cat,Specific,Literal,1,1
13,wolf,Specific,Literal,1,0.975
13,penguin,Specific,Literal,1,1
13,monkey,Specific,Metaphor,1,0.875
13,fox,Specific,Metaphor,1,0.95
13,cow,Vague,Metaphor,1,0.55
13,dolphin,Specific,Literal,1,1
13,bear,Vague,Literal,1,1
13,ant,Specific,Literal,1,1
13,bee,Vague,Literal,1,1
13,pig,Vague,Literal,1,1
13,fish,Vague,Metaphor,1,0
13,owl,Specific,Metaphor,1,0.85
13,bird,Specific,Literal,1,1
13,kangaroo,Vague,Literal,1,1
13,rabbit,Vague,Metaphor,1,0.925
13,sheep,Vague,Literal,1,0
13,elephant,Specific,Metaphor,1,0.875
13,ox,Specific,Literal,1,1
13,whale,Vague,Literal,1,1
13,shark,Vague,Literal,1,1
13,buffalo,Specific,Metaphor,1,0.725
13,horse,Specific,Metaphor,1,0.85
13,goose,Specific,Metaphor,1,0.85
14,cat,Specific,Metaphor,1,0.875
14,fox,Vague,Metaphor,1,0.675
14,whale,Specific,Literal,1,0.975
14,duck,Vague,Metaphor,1,0.825
14,dolphin,Specific,Literal,1,0.975
14,goose,Specific,Literal,1,0.975
14,fish,Vague,Literal,1,0.975
14,lion,Vague,Literal,1,0.975
14,penguin,Vague,Metaphor,1,0.325
14,shark,Specific,Metaphor,1,0.775
14,horse,Vague,Literal,1,0.975
14,kangaroo,Specific,Literal,1,0.975
14,goat,Specific,Metaphor,1,1
14,sheep,Vague,Literal,1,1
14,bat,Specific,Metaphor,1,0.625
14,ox,Specific,Metaphor,1,0.95
14,monkey,Vague,Literal,1,0.975
14,pig,Vague,Literal,1,0.95
14,bird,Specific,Metaphor,1,0.95
14,rabbit,Vague,Literal,1,0.975
14,wolf,Vague,Metaphor,1,0.5
14,bee,Vague,Metaphor,1,0.9
14,dog,Specific,Metaphor,1,0.95
14,frog,Specific,Literal,1,0.95
14,elephant,Vague,Metaphor,1,0.975
14,tiger,Vague,Literal,1,0.975
14,zebra,Vague,Metaphor,1,0.95
14,buffalo,Vague,Metaphor,1,0.95
14,owl,Specific,Literal,1,1
14,cow,Specific,Literal,1,0.975
14,bear,Specific,Literal,1,0.975
14,ant,Specific,Metaphor,1,0.975
15,owl,Vague,Literal,1,0.725
15,tiger,Vague,Metaphor,1,0.275
15,goose,Vague,Literal,1,0.725
15,lion,Vague,Metaphor,1,0.5
15,rabbit,Specific,Metaphor,1,0.925
15,bee,Specific,Metaphor,1,0.95
15,sheep,Specific,Literal,1,0.5
15,pig,Vague,Literal,1,0.725
15,dolphin,Vague,Literal,1,0.725
15,duck,Vague,Metaphor,1,0.5
15,fox,Vague,Literal,1,0.725
15,buffalo,Vague,Literal,1,0.725
15,shark,Specific,Literal,1,0.725
15,ant,Vague,Metaphor,1,0.7
15,ox,Specific,Literal,1,0.925
15,bear,Specific,Literal,1,0.925
15,cow,Vague,Literal,1,0.925
15,zebra,Specific,Literal,1,0.725
15,horse,Specific,Metaphor,1,0.5
15,wolf,Specific,Metaphor,1,0.5
15,dog,Specific,Literal,1,0.925
15,bat,Specific,Literal,1,0.925
15,goat,Vague,Metaphor,1,0.5
15,whale,Specific,Metaphor,1,0.725
15,monkey,Vague,Literal,1,0.725
15,cat,Vague,Metaphor,1,0.5
15,elephant,Specific,Metaphor,1,0.725
15,frog,Vague,Metaphor,1,0.5
15,kangaroo,Specific,Metaphor,1,0.75
15,bird,Specific,Literal,1,0.95
15,penguin,Specific,Metaphor,1,0.725
15,fish,Vague,Metaphor,1,0.5
16,shark,Vague,Metaphor,1,0.675
16,tiger,Vague,Literal,1,0
16,cow,Specific,Metaphor,1,0.8
16,fox,Specific,Metaphor,1,0.925
16,dolphin,Vague,Metaphor,1,0.875
16,whale,Vague,Literal,1,0.925
16,bee,Specific,Metaphor,1,0.925
16,penguin,Vague,Literal,1,0.725
16,frog,Specific,Literal,1,0.6
16,fish,Specific,Metaphor,1,0
16,bear,Vague,Literal,1,0.875
16,rabbit,Specific,Metaphor,1,0.95
16,elephant,Specific,Literal,1,0.95
16,ox,Vague,Literal,1,0.95
16,goose,Vague,Metaphor,1,0.5
16,duck,Vague,Metaphor,1,0.5
16,bird,Specific,Metaphor,1,0.825
16,dog,Specific,Literal,1,0.95
16,horse,Specific,Literal,1,0.925
16,kangaroo,Specific,Literal,1,0.925
16,wolf,Vague,Literal,1,0.95
16,bat,Specific,Literal,1,0.925
16,monkey,Vague,Literal,1,0.925
16,buffalo,Vague,Metaphor,1,0.925
16,cat,Specific,Literal,1,0.95
16,goat,Vague,Metaphor,1,0.5
16,sheep,Vague,Literal,1,0.075
16,pig,Vague,Metaphor,1,0.875
16,ant,Specific,Literal,1,0.925
16,zebra,Vague,Metaphor,1,0.05
16,lion,Specific,Metaphor,1,0.525
16,owl,Specific,Metaphor,1,0.925
17,rabbit,Vague,Literal,1,0.725
17,cat,Vague,Literal,1,0.925
17,bee,Vague,Metaphor,1,0.825
17,buffalo,Vague,Metaphor,1,0.825
17,duck,Specific,Metaphor,1,0.6
17,ox,Vague,Literal,1,0.9
17,ant,Vague,Metaphor,1,0.8
17,lion,Specific,Metaphor,1,0.8
17,fish,Vague,Metaphor,1,0.125
17,goat,Specific,Metaphor,1,0.65
17,goose,Specific,Metaphor,1,0.7
17,monkey,Vague,Metaphor,1,0.7
17,frog,Specific,Metaphor,1,0.675
17,bird,Vague,Metaphor,1,0.625
17,fox,Specific,Literal,1,0.925
17,wolf,Specific,Literal,1,0.925
17,owl,Specific,Literal,1,0.9
17,pig,Specific,Metaphor,1,0.9
17,sheep,Vague,Literal,1,0.75
17,horse,Specific,Literal,1,0.9
17,dolphin,Specific,Metaphor,1,0.675
17,penguin,Vague,Metaphor,1,0.65
17,elephant,Vague,Literal,1,0.925
17,cow,Vague,Literal,1,0.925
17,bat,Vague,Literal,1,0.925
17,zebra,Specific,Literal,1,0.6
17,dog,Specific,Literal,1,0.925
17,bear,Specific,Literal,1,0.925
17,kangaroo,Vague,Metaphor,1,0.65
17,shark,Specific,Metaphor,1,0.875
17,whale,Specific,Literal,1,0.9
17,tiger,Vague,Literal,1,0.675
18,fish,Specific,Metaphor,1,0.725
18,horse,Specific,Literal,1,0.925
18,dog,Vague,Metaphor,1,0.725
18,shark,Specific,Metaphor,1,0.775
18,buffalo,Specific,Metaphor,1,0.825
18,bat,Vague,Metaphor,1,0.575
18,lion,Vague,Literal,1,0.875
18,whale,Vague,Literal,1,0.9
18,cat,Vague,Literal,1,0.875
18,owl,Specific,Literal,1,0.875
18,sheep,Vague,Metaphor,1,0.825
18,frog,Vague,Literal,1,0.85
18,cow,Specific,Metaphor,1,0.775
18,goat,Specific,Literal,1,0.925
18,zebra,Vague,Literal,1,0.925
18,dolphin,Vague,Literal,1,0.925
18,pig,Vague,Metaphor,1,0.8
18,tiger,Specific,Metaphor,1,0.9
18,monkey,Specific,Literal,1,0.925
18,ant,Specific,Metaphor,1,0.925
18,bee,Specific,Literal,1,0.9
18,duck,Specific,Literal,1,0.9
18,kangaroo,Specific,Metaphor,1,0.9
18,bear,Vague,Literal,1,0.925
18,elephant,Specific,Metaphor,1,0.925
18,bird,Vague,Metaphor,1,0.7
18,penguin,Specific,Literal,1,0.925
18,goose,Vague,Metaphor,1,0.75
18,wolf,Vague,Metaphor,1,0.825
18,rabbit,Vague,Metaphor,1,0.85
18,fox,Vague,Literal,1,0.925
18,ox,Specific,Literal,1,0.925
19,fox,Vague,Literal,1,0.525
19,tiger,Vague,Metaphor,1,0.025
19,dolphin,Specific,Metaphor,1,0.55
19,cow,Vague,Metaphor,1,0.9
19,lion,Specific,Literal,1,0.9
19,frog,Specific,Literal,1,0.025
19,pig,Vague,Literal,1,0.075
19,bird,Vague,Literal,1,0.725
19,monkey,Vague,Metaphor,1,0.575
19,zebra,Vague,Literal,1,0.05
19,whale,Vague,Metaphor,1,0.85
19,bat,Specific,Literal,1,0.925
19,kangaroo,Specific,Metaphor,1,0.875
19,bear,Specific,Literal,1,0.85
19,cat,Specific,Metaphor,1,0.925
19,elephant,Specific,Literal,1,0.85
19,fish,Vague,Literal,1,0.5
19,ant,Specific,Metaphor,1,0.65
19,buffalo,Specific,Literal,1,0.75
19,sheep,Vague,Literal,1,0.5
19,rabbit,Vague,Literal,1,0.875
19,horse,Specific,Metaphor,1,0.775
19,goat,Vague,Metaphor,1,0.625
19,dog,Specific,Metaphor,1,0.95
19,bee,Specific,Metaphor,1,0.9
19,owl,Specific,Metaphor,1,0.85
19,wolf,Specific,Literal,1,0.9
19,penguin,Vague,Metaphor,1,0.65
19,duck,Vague,Metaphor,1,0.625
19,goose,Vague,Metaphor,1,0.575
19,ox,Vague,Literal,1,0.85
19,shark,Specific,Literal,1,0.875
20,dog,Specific,Metaphor,1,0.95
20,wolf,Specific,Metaphor,1,0.925
20,fox,Vague,Literal,1,0.925
20,lion,Specific,Metaphor,1,0.5
20,bee,Vague,Metaphor,1,0.95
20,zebra,Vague,Literal,1,0.5
20,dolphin,Specific,Literal,1,0.925
20,ant,Specific,Literal,1,1
20,sheep,Vague,Metaphor,1,0.5
20,owl,Vague,Literal,1,1
20,cat,Vague,Literal,1,1
20,monkey,Specific,Literal,1,0.975
20,cow,Vague,Literal,1,0.5
20,kangaroo,Vague,Metaphor,1,0.725
20,duck,Specific,Literal,1,1
20,horse,Vague,Literal,1,1
20,rabbit,Vague,Metaphor,1,1
20,fish,Vague,Metaphor,1,0.5
20,pig,Specific,Literal,1,1
20,ox,Vague,Metaphor,1,0.975
20,penguin,Specific,Metaphor,1,1
20,bat,Specific,Literal,1,0.975
20,whale,Specific,Literal,1,1
20,frog,Specific,Literal,1,1
20,goose,Specific,Metaphor,1,1
20,bird,Vague,Literal,1,1
20,elephant,Specific,Metaphor,1,1
20,tiger,Vague,Literal,1,0.5
20,bear,Vague,Metaphor,1,0.725
20,shark,Vague,Metaphor,1,1
20,buffalo,Specific,Metaphor,1,0.975
20,goat,Specific,Metaphor,1,0.5
21,ox,Specific,Literal,1,0.725
21,ant,Vague,Literal,1,0.05
21,elephant,Vague,Literal,1,0.825
21,bat,Vague,Metaphor,1,0.3
21,dolphin,Vague,Metaphor,1,0.7
21,pig,Vague,Literal,1,0.85
21,lion,Specific,Literal,1,0.725
21,sheep,Vague,Literal,1,0.7
21,tiger,Specific,Metaphor,1,0.5
21,bear,Vague,Literal,1,0.725
21,kangaroo,Vague,Metaphor,1,0.6
21,cat,Specific,Literal,1,0.8
21,wolf,Vague,Metaphor,1,0.575
21,monkey,Specific,Literal,1,0.9
21,shark,Specific,Metaphor,1,0.55
21,buffalo,Specific,Metaphor,1,0.875
21,whale,Specific,Metaphor,1,0.9
21,owl,Specific,Literal,1,0.85
21,dog,Specific,Metaphor,1,0.725
21,goat,Vague,Metaphor,1,0.5
21,frog,Vague,Literal,1,0.85
