"age","gender","condition","sentenceID","funniness","workerID.anonym","punType"
25,"F",6,109,-0.52652288,63,"identical"
25,"F",6,117,-0.52652288,63,"identical"
25,"F",6,125,-0.52652288,63,"identical"
25,"F",6,133,-0.52652288,63,"identical"
25,"F",6,141,-0.52652288,63,"identical"
25,"F",6,151,-0.52652288,63,"identical"
25,"F",6,159,-0.52652288,63,"identical"
25,"F",6,167,-0.52652288,63,"identical"
25,"F",6,173,-0.52652288,63,"identical"
25,"F",6,181,1.375406707,63,"identical"
25,"F",6,189,-0.52652288,63,"identical"
25,"F",6,197,-0.52652288,63,"identical"
25,"F",6,205,-0.52652288,63,"identical"
25,"F",6,215,-0.52652288,63,"identical"
25,"F",6,223,-0.52652288,63,"identical"
25,"F",6,231,-0.52652288,63,"identical"
35,"M",6,8,-0.532579364,64,"identical"
35,"M",6,16,-0.532579364,64,"identical"
35,"M",6,24,1.777875229,64,"identical"
35,"M",6,32,1.31578431,64,"identical"
35,"M",6,40,1.31578431,64,"identical"
35,"M",6,42,1.777875229,64,"identical"
35,"M",6,50,-0.532579364,64,"identical"
35,"M",6,58,-0.532579364,64,"identical"
35,"M",6,71,-0.532579364,64,"identical"
35,"M",6,79,-0.532579364,64,"identical"
35,"M",6,87,1.777875229,64,"identical"
35,"M",6,95,-0.532579364,64,"identical"
35,"M",6,103,0.391602473,64,"identical"
35,"M",6,109,-0.532579364,64,"identical"
35,"M",6,117,-0.532579364,64,"identical"
35,"M",6,125,-0.532579364,64,"identical"
35,"M",6,133,-0.532579364,64,"identical"
35,"M",6,141,-0.532579364,64,"identical"
35,"M",6,151,-0.532579364,64,"identical"
35,"M",6,159,-0.532579364,64,"identical"
35,"M",6,167,-0.532579364,64,"identical"
35,"M",6,173,-0.532579364,64,"identical"
35,"M",6,181,2.239966147,64,"identical"
35,"M",6,189,-0.532579364,64,"identical"
35,"M",6,197,-0.532579364,64,"identical"
35,"M",6,205,-0.532579364,64,"identical"
35,"M",6,215,-0.532579364,64,"identical"
35,"M",6,223,-0.532579364,64,"identical"
35,"M",6,231,-0.532579364,64,"identical"
25,"F",6,8,-0.798816634,65,"identical"
25,"F",6,16,1.403528291,65,"identical"
25,"F",6,24,0.522590321,65,"identical"
25,"F",6,32,1.843997276,65,"identical"
25,"F",6,40,0.522590321,65,"identical"
25,"F",6,42,1.403528291,65,"identical"
25,"F",6,50,0.522590321,65,"identical"
25,"F",6,58,0.963059306,65,"identical"
25,"F",6,71,1.403528291,65,"identical"
25,"F",6,79,1.403528291,65,"identical"
25,"F",6,87,0.522590321,65,"identical"
25,"F",6,95,-0.798816634,65,"identical"
25,"F",6,103,-0.798816634,65,"identical"
25,"F",6,109,-0.798816634,65,"identical"
25,"F",6,117,-0.798816634,65,"identical"
25,"F",6,125,-0.798816634,65,"identical"
25,"F",6,133,0.082121336,65,"identical"
25,"F",6,141,-0.798816634,65,"identical"
25,"F",6,151,-0.798816634,65,"identical"
25,"F",6,159,-0.798816634,65,"identical"
25,"F",6,167,-0.798816634,65,"identical"
25,"F",6,173,-0.798816634,65,"identical"
25,"F",6,181,0.522590321,65,"identical"
25,"F",6,189,-0.798816634,65,"identical"
25,"F",6,197,-0.798816634,65,"identical"
25,"F",6,205,-0.798816634,65,"identical"
25,"F",6,215,-0.798816634,65,"identical"
25,"F",6,223,-0.798816634,65,"identical"
25,"F",6,231,-0.798816634,65,"identical"
35,"M",6,8,1.736788019,66,"identical"
35,"M",6,16,1.736788019,66,"identical"
35,"M",6,24,-0.143404515,66,"identical"
35,"M",6,32,0.796691752,66,"identical"
35,"M",6,40,1.736788019,66,"identical"
35,"M",6,42,-1.083500783,66,"identical"
35,"M",6,50,0.796691752,66,"identical"
35,"M",6,58,-0.143404515,66,"identical"
35,"M",6,71,-0.143404515,66,"identical"
35,"M",6,79,-0.143404515,66,"identical"
35,"M",6,87,-1.083500783,66,"identical"
35,"M",6,95,0.796691752,66,"identical"
35,"M",6,103,0.796691752,66,"identical"
35,"M",6,109,-1.083500783,66,"identical"
35,"M",6,117,0.796691752,66,"identical"
35,"M",6,125,0.796691752,66,"identical"
35,"M",6,133,-1.083500783,66,"identical"
35,"M",6,141,-1.083500783,66,"identical"
35,"M",6,151,-0.143404515,66,"identical"
35,"M",6,159,-1.083500783,66,"identical"
35,"M",6,167,0.796691752,66,"identical"
35,"M",6,173,-1.083500783,66,"identical"
35,"M",6,181,-1.083500783,66,"identical"
35,"M",6,189,-0.143404515,66,"identical"
35,"M",6,197,-1.083500783,66,"identical"
35,"M",6,205,-1.083500783,66,"identical"
35,"M",6,215,-0.143404515,66,"identical"
35,"M",6,223,-1.083500783,66,"identical"
35,"M",6,231,-1.083500783,66,"identical"
25,"F",7,1,2.934782578,67,"identical"
25,"F",7,9,2.240017723,67,"identical"
25,"F",7,17,-0.539041698,67,"identical"
25,"F",7,25,2.934782578,67,"identical"
25,"F",7,33,2.240017723,67,"identical"
25,"F",7,43,-0.539041698,67,"identical"
25,"F",7,51,2.240017723,67,"identical"
25,"F",7,59,1.545252868,67,"identical"
25,"F",7,72,1.545252868,67,"identical"
25,"F",7,80,0.155723157,67,"identical"
25,"F",7,88,0.155723157,67,"identical"
25,"F",7,96,0.155723157,67,"identical"
25,"F",7,104,-0.539041698,67,"identical"
25,"F",7,110,-0.539041698,67,"identical"
25,"F",7,118,-0.539041698,67,"identical"
25,"F",7,126,-0.539041698,67,"identical"
25,"F",7,134,-0.539041698,67,"identical"
25,"F",7,142,-0.539041698,67,"identical"
25,"F",7,152,-0.539041698,67,"identical"
25,"F",7,160,-0.539041698,67,"identical"
25,"F",7,168,-0.539041698,67,"identical"
25,"F",7,174,-0.539041698,67,"identical"
25,"F",7,182,-0.539041698,67,"identical"
25,"F",7,190,-0.539041698,67,"identical"
25,"F",7,198,-0.539041698,67,"identical"
25,"F",7,206,-0.539041698,67,"identical"
25,"F",7,216,-0.539041698,67,"identical"
25,"F",7,224,-0.539041698,67,"identical"
25,"F",7,232,-0.539041698,67,"identical"
35,"F",7,1,2.418226601,68,"identical"
35,"F",7,9,-0.503797208,68,"identical"
35,"F",7,17,1.249417077,68,"identical"
35,"F",7,25,1.833821839,68,"identical"
35,"F",7,33,2.418226601,68,"identical"
35,"F",7,43,2.418226601,68,"identical"
35,"F",7,51,1.249417077,68,"identical"
35,"F",7,59,2.418226601,68,"identical"
35,"F",7,72,-0.503797208,68,"identical"
35,"F",7,80,-0.503797208,68,"identical"
35,"F",7,88,2.418226601,68,"identical"
35,"F",7,96,1.833821839,68,"identical"
35,"F",7,104,1.833821839,68,"identical"
35,"F",7,110,-0.503797208,68,"identical"
35,"F",7,118,-0.503797208,68,"identical"
35,"F",7,126,-0.503797208,68,"identical"
35,"F",7,134,-0.503797208,68,"identical"
35,"F",7,142,-0.503797208,68,"identical"
35,"F",7,152,-0.503797208,68,"identical"
35,"F",7,160,-0.503797208,68,"identical"
35,"F",7,168,-0.503797208,68,"identical"
35,"F",7,174,-0.503797208,68,"identical"
35,"F",7,182,-0.503797208,68,"identical"
35,"F",7,190,-0.503797208,68,"identical"
35,"F",7,198,-0.503797208,68,"identical"
35,"F",7,206,-0.503797208,68,"identical"
35,"F",7,216,-0.503797208,68,"identical"
35,"F",7,224,-0.503797208,68,"identical"
35,"F",7,232,-0.503797208,68,"identical"
35,"M",7,1,0.777014098,69,"identical"
35,"M",7,9,2.70844914,69,"identical"
35,"M",7,17,-0.510609264,69,"identical"
35,"M",7,25,2.70844914,69,"identical"
35,"M",7,33,2.70844914,69,"identical"
35,"M",7,43,3.352260821,69,"identical"
35,"M",7,51,0.777014098,69,"identical"
35,"M",7,59,2.064637459,69,"identical"
35,"M",7,72,0.133202417,69,"identical"
35,"M",7,80,-0.510609264,69,"identical"
35,"M",7,88,-0.510609264,69,"identical"
35,"M",7,96,-0.510609264,69,"identical"
35,"M",7,104,0.777014098,69,"identical"
35,"M",7,110,-0.510609264,69,"identical"
35,"M",7,118,-0.510609264,69,"identical"
35,"M",7,126,-0.510609264,69,"identical"
35,"M",7,134,-0.510609264,69,"identical"
35,"M",7,142,-0.510609264,69,"identical"
35,"M",7,152,-0.510609264,69,"identical"
35,"M",7,160,-0.510609264,69,"identical"
35,"M",7,168,-0.510609264,69,"identical"
35,"M",7,174,-0.510609264,69,"identical"
35,"M",7,182,-0.510609264,69,"identical"
35,"M",7,190,1.420825779,69,"identical"
35,"M",7,198,-0.510609264,69,"identical"
35,"M",7,206,-0.510609264,69,"identical"
35,"M",7,216,-0.510609264,69,"identical"
35,"M",7,224,-0.510609264,69,"identical"
35,"M",7,232,-0.510609264,69,"identical"
66,"M",7,1,-0.039278393,70,"identical"
66,"M",7,9,-0.039278393,70,"identical"
66,"M",7,17,-0.039278393,70,"identical"
66,"M",7,25,-0.039278393,70,"identical"
66,"M",7,33,4.517015234,70,"identical"
66,"M",7,43,4.517015234,70,"identical"
66,"M",7,51,-0.039278393,70,"identical"
66,"M",7,59,-0.039278393,70,"identical"
66,"M",7,72,-0.039278393,70,"identical"
66,"M",7,80,-0.039278393,70,"identical"
66,"M",7,88,-0.039278393,70,"identical"
66,"M",7,96,-0.039278393,70,"identical"
66,"M",7,104,-0.039278393,70,"identical"
66,"M",7,110,-0.039278393,70,"identical"
66,"M",7,118,-0.039278393,70,"identical"
66,"M",7,126,-0.039278393,70,"identical"
66,"M",7,134,-0.039278393,70,"identical"
66,"M",7,142,-0.039278393,70,"identical"
66,"M",7,152,-0.039278393,70,"identical"
66,"M",7,160,-0.039278393,70,"identical"
66,"M",7,168,-0.039278393,70,"identical"
66,"M",7,174,-0.039278393,70,"identical"
66,"M",7,182,-0.039278393,70,"identical"
66,"M",7,190,-0.039278393,70,"identical"
66,"M",7,198,-2.317425207,70,"identical"
66,"M",7,206,-0.039278393,70,"identical"
66,"M",7,216,-0.039278393,70,"identical"
66,"M",7,224,-2.317425207,70,"identical"
66,"M",7,232,-0.039278393,70,"identical"
25,"F",7,1,3.176831776,71,"identical"
25,"F",7,9,2.389411934,71,"identical"
25,"F",7,17,-0.760267434,71,"identical"
25,"F",7,25,0.027152408,71,"identical"
25,"F",7,33,0.81457225,71,"identical"
25,"F",7,43,2.389411934,71,"identical"
25,"F",7,51,0.027152408,71,"identical"
25,"F",7,59,0.81457225,71,"identical"
25,"F",7,72,0.81457225,71,"identical"
25,"F",7,80,0.81457225,71,"identical"
25,"F",7,88,1.601992092,71,"identical"
25,"F",7,96,0.027152408,71,"identical"
25,"F",7,104,0.81457225,71,"identical"
25,"F",7,110,-0.760267434,71,"identical"
25,"F",7,118,-0.760267434,71,"identical"
25,"F",7,126,-0.760267434,71,"identical"
25,"F",7,134,-0.760267434,71,"identical"
25,"F",7,142,-0.760267434,71,"identical"
25,"F",7,152,-0.760267434,71,"identical"
25,"F",7,160,0.027152408,71,"identical"
25,"F",7,168,-0.760267434,71,"identical"
25,"F",7,174,-0.760267434,71,"identical"
25,"F",7,182,0.027152408,71,"identical"
25,"F",7,190,-0.760267434,71,"identical"
25,"F",7,198,-0.760267434,71,"identical"
25,"F",7,206,-0.760267434,71,"identical"
25,"F",7,216,-0.760267434,71,"identical"
25,"F",7,224,-0.760267434,71,"identical"
25,"F",7,232,-0.760267434,71,"identical"
55,"F",7,1,1.061466232,72,"identical"
55,"F",7,9,1.987256328,72,"identical"
55,"F",7,17,0.598571183,72,"identical"
55,"F",7,25,1.52436128,72,"identical"
55,"F",7,33,1.987256328,72,"identical"
55,"F",7,43,1.52436128,72,"identical"
55,"F",7,51,1.52436128,72,"identical"
55,"F",7,59,1.52436128,72,"identical"
55,"F",7,72,-0.790113962,72,"identical"
55,"F",7,80,1.52436128,72,"identical"
55,"F",7,88,1.52436128,72,"identical"
55,"F",7,96,1.061466232,72,"identical"
55,"F",7,104,0.598571183,72,"identical"
55,"F",7,110,-0.790113962,72,"identical"
55,"F",7,118,-0.790113962,72,"identical"
55,"F",7,126,-0.790113962,72,"identical"
55,"F",7,134,-0.790113962,72,"identical"
55,"F",7,142,-0.790113962,72,"identical"
55,"F",7,152,-0.790113962,72,"identical"
55,"F",7,160,-0.790113962,72,"identical"
55,"F",7,168,-0.790113962,72,"identical"
55,"F",7,174,-0.790113962,72,"identical"
55,"F",7,182,-0.790113962,72,"identical"
55,"F",7,190,-0.790113962,72,"identical"
55,"F",7,198,-0.790113962,72,"identical"
55,"F",7,206,-0.790113962,72,"identical"
55,"F",7,216,-0.790113962,72,"identical"
55,"F",7,224,-0.790113962,72,"identical"
55,"F",7,232,0.598571183,72,"identical"
25,"M",7,1,1.176713015,73,"identical"
25,"M",7,9,2.105275666,73,"identical"
25,"M",7,17,0.248150364,73,"identical"
25,"M",7,25,2.105275666,73,"identical"
25,"M",7,33,1.640994341,73,"identical"
25,"M",7,43,2.105275666,73,"identical"
25,"M",7,51,1.176713015,73,"identical"
25,"M",7,59,1.176713015,73,"identical"
25,"M",7,72,1.176713015,73,"identical"
25,"M",7,80,-0.680412288,73,"identical"
25,"M",7,88,2.105275666,73,"identical"
25,"M",7,96,-0.680412288,73,"identical"
25,"M",7,104,0.712431689,73,"identical"
25,"M",7,110,-0.680412288,73,"identical"
25,"M",7,118,1.176713015,73,"identical"
25,"M",7,126,-0.680412288,73,"identical"
25,"M",7,134,-0.680412288,73,"identical"
25,"M",7,142,-0.680412288,73,"identical"
25,"M",7,152,-0.680412288,73,"identical"
25,"M",7,160,-0.680412288,73,"identical"
25,"M",7,168,-0.680412288,73,"identical"
25,"M",7,174,-0.680412288,73,"identical"
25,"M",7,182,-0.680412288,73,"identical"
25,"M",7,190,-0.680412288,73,"identical"
25,"M",7,198,-0.680412288,73,"identical"
25,"M",7,206,-0.680412288,73,"identical"
25,"M",7,216,-0.680412288,73,"identical"
25,"M",7,224,-0.680412288,73,"identical"
25,"M",7,232,-0.680412288,73,"identical"
35,"F",7,1,2.731456811,74,"identical"
35,"F",7,9,1.021839958,74,"identical"
35,"F",7,17,0.451967674,74,"identical"
35,"F",7,25,2.161584527,74,"identical"
35,"F",7,33,1.591712242,74,"identical"
35,"F",7,43,0.451967674,74,"identical"
35,"F",7,51,1.021839958,74,"identical"
35,"F",7,59,0.451967674,74,"identical"
35,"F",7,72,2.731456811,74,"identical"
35,"F",7,80,0.451967674,74,"identical"
35,"F",7,88,1.591712242,74,"identical"
35,"F",7,96,-0.117904611,74,"identical"
35,"F",7,104,-0.117904611,74,"identical"
35,"F",7,110,-0.687776895,74,"identical"
35,"F",7,118,-0.687776895,74,"identical"
35,"F",7,126,-0.687776895,74,"identical"
35,"F",7,134,-0.687776895,74,"identical"
35,"F",7,142,-0.687776895,74,"identical"
35,"F",7,152,-0.687776895,74,"identical"
35,"F",7,160,-0.687776895,74,"identical"
35,"F",7,168,-0.687776895,74,"identical"
35,"F",7,174,-0.687776895,74,"identical"
35,"F",7,182,0.451967674,74,"identical"
35,"F",7,190,-0.687776895,74,"identical"
35,"F",7,198,-0.687776895,74,"identical"
35,"F",7,206,-0.687776895,74,"identical"
35,"F",7,216,-0.687776895,74,"identical"
35,"F",7,224,-0.687776895,74,"identical"
35,"F",7,232,-0.687776895,74,"identical"
35,"M",7,1,-0.340641395,75,"identical"
35,"M",7,9,3.893044515,75,"identical"
35,"M",7,17,-0.340641395,75,"identical"
35,"M",7,25,2.481815878,75,"identical"
35,"M",7,33,1.070587242,75,"identical"
35,"M",7,43,2.481815878,75,"identical"
35,"M",7,51,1.070587242,75,"identical"
35,"M",7,59,-0.340641395,75,"identical"
35,"M",7,72,-0.340641395,75,"identical"
35,"M",7,80,-0.340641395,75,"identical"
35,"M",7,88,-0.340641395,75,"identical"
35,"M",7,96,-0.340641395,75,"identical"
35,"M",7,104,-0.340641395,75,"identical"
35,"M",7,110,-0.340641395,75,"identical"
35,"M",7,118,-0.340641395,75,"identical"
35,"M",7,126,-0.340641395,75,"identical"
35,"M",7,134,-0.340641395,75,"identical"
35,"M",7,142,-0.340641395,75,"identical"
35,"M",7,152,-0.340641395,75,"identical"
35,"M",7,160,-0.340641395,75,"identical"
35,"M",7,168,-0.340641395,75,"identical"
35,"M",7,174,-0.340641395,75,"identical"
35,"M",7,182,-0.340641395,75,"identical"
35,"M",7,190,-0.340641395,75,"identical"
35,"M",7,198,-0.340641395,75,"identical"
35,"M",7,206,-0.340641395,75,"identical"
35,"M",7,216,-0.340641395,75,"identical"
35,"M",7,224,-0.340641395,75,"identical"
35,"M",7,232,-0.340641395,75,"identical"
35,"M",7,1,1.822262176,76,"identical"
35,"M",7,9,1.822262176,76,"identical"
35,"M",7,17,1.362735192,76,"identical"
35,"M",7,25,1.822262176,76,"identical"
35,"M",7,33,1.822262176,76,"identical"
35,"M",7,43,1.822262176,76,"identical"
35,"M",7,51,1.362735192,76,"identical"
35,"M",7,59,0.903208209,76,"identical"
35,"M",7,72,0.903208209,76,"identical"
35,"M",7,80,-0.015845758,76,"identical"
35,"M",7,88,0.903208209,76,"identical"
35,"M",7,96,1.822262176,76,"identical"
35,"M",7,104,-0.475372742,76,"identical"
35,"M",7,110,-0.475372742,76,"identical"
35,"M",7,118,0.903208209,76,"identical"
35,"M",7,126,-0.475372742,76,"identical"
35,"M",7,134,-0.934899725,76,"identical"
35,"M",7,142,-0.934899725,76,"identical"
35,"M",7,152,-0.475372742,76,"identical"
35,"M",7,160,-0.015845758,76,"identical"
35,"M",7,168,-0.934899725,76,"identical"
35,"M",7,174,-0.475372742,76,"identical"
35,"M",7,182,-0.015845758,76,"identical"
35,"M",7,190,-0.475372742,76,"identical"
35,"M",7,198,0.443681225,76,"identical"
35,"M",7,206,-0.015845758,76,"identical"
35,"M",7,216,-0.934899725,76,"identical"
35,"M",7,224,-0.475372742,76,"identical"
35,"M",7,232,-0.934899725,76,"identical"
35,"M",7,1,1.790504841,77,"identical"
35,"M",7,9,1.790504841,77,"identical"
35,"M",7,17,0.917821809,77,"identical"
35,"M",7,25,1.790504841,77,"identical"
35,"M",7,33,1.790504841,77,"identical"
35,"M",7,43,0.045138778,77,"identical"
35,"M",7,51,1.790504841,77,"identical"
35,"M",7,59,1.790504841,77,"identical"
35,"M",7,72,1.790504841,77,"identical"
35,"M",7,80,0.045138778,77,"identical"
35,"M",7,88,1.790504841,77,"identical"
35,"M",7,96,0.917821809,77,"identical"
35,"M",7,104,-0.827544254,77,"identical"
35,"M",7,110,-0.827544254,77,"identical"
35,"M",7,118,0.045138778,77,"identical"
35,"M",7,126,0.045138778,77,"identical"
35,"M",7,134,0.045138778,77,"identical"
35,"M",7,142,-0.827544254,77,"identical"
35,"M",7,152,0.045138778,77,"identical"
35,"M",7,160,0.045138778,77,"identical"
35,"M",7,168,0.045138778,77,"identical"
35,"M",7,174,-0.827544254,77,"identical"
35,"M",7,182,-0.827544254,77,"identical"
35,"M",7,190,-0.827544254,77,"identical"
35,"M",7,198,-0.827544254,77,"identical"
35,"M",7,206,0.045138778,77,"identical"
35,"M",7,216,0.045138778,77,"identical"
35,"M",7,224,-0.827544254,77,"identical"
35,"M",7,232,-0.827544254,77,"identical"
25,"M",8,2,1.141470834,78,"identical"
25,"M",8,10,1.141470834,78,"identical"
25,"M",8,18,1.141470834,78,"identical"
25,"M",8,26,-0.297775,78,"identical"
25,"M",8,34,-0.297775,78,"identical"
25,"M",8,44,1.141470834,78,"identical"
25,"M",8,52,1.141470834,78,"identical"
25,"M",8,60,-0.297775,78,"identical"
25,"M",8,73,-0.297775,78,"identical"
25,"M",8,81,-0.297775,78,"identical"
25,"M",8,89,-0.297775,78,"identical"
25,"M",8,97,-0.297775,78,"identical"
25,"M",8,105,1.141470834,78,"identical"
25,"M",8,111,-0.297775,78,"identical"
25,"M",8,119,-0.297775,78,"identical"
25,"M",8,127,-0.297775,78,"identical"
25,"M",8,135,-0.297775,78,"identical"
25,"M",8,143,1.141470834,78,"identical"
25,"M",8,153,-0.297775,78,"identical"
25,"M",8,161,-0.297775,78,"identical"
25,"M",8,169,-0.297775,78,"identical"
25,"M",8,175,-0.297775,78,"identical"
25,"M",8,183,-0.297775,78,"identical"
25,"M",8,191,-0.297775,78,"identical"
25,"M",8,199,-0.297775,78,"identical"
25,"M",8,207,-0.297775,78,"identical"
25,"M",8,217,-0.297775,78,"identical"
25,"M",8,225,-0.297775,78,"identical"
25,"M",8,233,-0.297775,78,"identical"
25,"F",8,2,2.178505129,79,"identical"
25,"F",8,10,0.819867522,79,"identical"
25,"F",8,18,1.499186325,79,"identical"
25,"F",8,26,1.499186325,79,"identical"
25,"F",8,34,1.499186325,79,"identical"
25,"F",8,44,1.499186325,79,"identical"
25,"F",8,52,1.499186325,79,"identical"
25,"F",8,60,2.178505129,79,"identical"
25,"F",8,73,-0.538770086,79,"identical"
25,"F",8,81,0.140548718,79,"identical"
25,"F",8,89,-0.538770086,79,"identical"
25,"F",8,97,0.819867522,79,"identical"
25,"F",8,105,1.499186325,79,"identical"
25,"F",8,111,-1.218088889,79,"identical"
25,"F",8,119,-0.538770086,79,"identical"
25,"F",8,127,-0.538770086,79,"identical"
25,"F",8,135,0.819867522,79,"identical"
25,"F",8,143,0.140548718,79,"identical"
25,"F",8,153,-1.218088889,79,"identical"
25,"F",8,161,-1.218088889,79,"identical"
25,"F",8,169,-1.218088889,79,"identical"
25,"F",8,175,-0.538770086,79,"identical"
25,"F",8,183,0.140548718,79,"identical"
25,"F",8,191,-1.218088889,79,"identical"
25,"F",8,199,-1.218088889,79,"identical"
25,"F",8,207,-1.218088889,79,"identical"
25,"F",8,217,-1.218088889,79,"identical"
25,"F",8,225,-0.538770086,79,"identical"
25,"F",8,233,-1.218088889,79,"identical"
35,"M",8,2,3.32799702,80,"identical"
35,"M",8,10,-0.372140242,80,"identical"
35,"M",8,18,2.094617933,80,"identical"
35,"M",8,26,2.711307477,80,"identical"
35,"M",8,34,1.477928389,80,"identical"
35,"M",8,44,-0.372140242,80,"identical"
35,"M",8,52,-0.372140242,80,"identical"
35,"M",8,60,-0.372140242,80,"identical"
35,"M",8,73,-0.372140242,80,"identical"
35,"M",8,81,-0.372140242,80,"identical"
35,"M",8,89,-0.372140242,80,"identical"
35,"M",8,97,-0.372140242,80,"identical"
35,"M",8,105,0.861238846,80,"identical"
35,"M",8,111,-0.372140242,80,"identical"
35,"M",8,119,-0.372140242,80,"identical"
35,"M",8,127,-0.372140242,80,"identical"
35,"M",8,135,-0.372140242,80,"identical"
35,"M",8,143,-0.372140242,80,"identical"
35,"M",8,153,-0.372140242,80,"identical"
35,"M",8,161,-0.372140242,80,"identical"
35,"M",8,169,-0.372140242,80,"identical"
35,"M",8,175,-0.372140242,80,"identical"
35,"M",8,183,-0.372140242,80,"identical"
35,"M",8,191,-0.372140242,80,"identical"
35,"M",8,199,-0.372140242,80,"identical"
35,"M",8,207,-0.372140242,80,"identical"
35,"M",8,217,-0.372140242,80,"identical"
35,"M",8,225,-0.372140242,80,"identical"
35,"M",8,233,-0.372140242,80,"identical"
25,"F",8,2,-0.418310172,81,"identical"
25,"F",8,10,-0.418310172,81,"identical"
25,"F",8,18,-0.418310172,81,"identical"
25,"F",8,26,-0.418310172,81,"identical"
25,"F",8,34,2.816621824,81,"identical"
25,"F",8,44,-0.418310172,81,"identical"
25,"F",8,52,-0.418310172,81,"identical"
25,"F",8,60,2.816621824,81,"identical"
25,"F",8,73,-0.418310172,81,"identical"
25,"F",8,81,-0.418310172,81,"identical"
25,"F",8,89,-0.418310172,81,"identical"
25,"F",8,97,-0.418310172,81,"identical"
25,"F",8,105,-0.418310172,81,"identical"
25,"F",8,111,-0.418310172,81,"identical"
25,"F",8,119,0.120845161,81,"identical"
25,"F",8,127,-0.418310172,81,"identical"
25,"F",8,135,-0.418310172,81,"identical"
25,"F",8,143,-0.418310172,81,"identical"
25,"F",8,153,-0.418310172,81,"identical"
25,"F",8,161,-0.418310172,81,"identical"
25,"F",8,169,-0.418310172,81,"identical"
25,"F",8,175,-0.418310172,81,"identical"
25,"F",8,183,-0.418310172,81,"identical"
25,"F",8,191,-0.418310172,81,"identical"
25,"F",8,199,-0.418310172,81,"identical"
25,"F",8,207,-0.418310172,81,"identical"
25,"F",8,217,-0.418310172,81,"identical"
25,"F",8,225,-0.418310172,81,"identical"
25,"F",8,233,-0.418310172,81,"identical"
55,"F",8,2,1.452210182,82,"identical"
55,"F",8,10,1.981947229,82,"identical"
55,"F",8,18,1.981947229,82,"identical"
55,"F",8,26,1.981947229,82,"identical"
55,"F",8,34,1.981947229,82,"identical"
55,"F",8,44,-0.666738008,82,"identical"
55,"F",8,52,0.922473134,82,"identical"
55,"F",8,60,1.981947229,82,"identical"
55,"F",8,73,-0.666738008,82,"identical"
55,"F",8,81,-0.666738008,82,"identical"
55,"F",8,89,-0.666738008,82,"identical"
55,"F",8,97,-0.666738008,82,"identical"
55,"F",8,105,1.452210182,82,"identical"
55,"F",8,111,-0.666738008,82,"identical"
55,"F",8,119,-0.666738008,82,"identical"
55,"F",8,127,-0.666738008,82,"identical"
55,"F",8,135,-0.666738008,82,"identical"
55,"F",8,143,-0.666738008,82,"identical"
55,"F",8,153,-0.666738008,82,"identical"
55,"F",8,161,-0.666738008,82,"identical"
55,"F",8,169,-0.666738008,82,"identical"
55,"F",8,175,-0.666738008,82,"identical"
55,"F",8,183,-0.666738008,82,"identical"
55,"F",8,191,-0.666738008,82,"identical"
55,"F",8,199,-0.666738008,82,"identical"
55,"F",8,207,-0.666738008,82,"identical"
55,"F",8,217,-0.666738008,82,"identical"
55,"F",8,225,-0.666738008,82,"identical"
55,"F",8,233,-0.666738008,82,"identical"
25,"M",8,2,0.909576029,83,"identical"
25,"M",8,10,1.416839584,83,"identical"
25,"M",8,18,1.416839584,83,"identical"
25,"M",8,26,0.909576029,83,"identical"
25,"M",8,34,1.416839584,83,"identical"
25,"M",8,44,1.416839584,83,"identical"
25,"M",8,52,0.909576029,83,"identical"
25,"M",8,60,0.909576029,83,"identical"
25,"M",8,73,-1.119478189,83,"identical"
25,"M",8,81,-0.10495108,83,"identical"
25,"M",8,89,-0.10495108,83,"identical"
25,"M",8,97,0.402312474,83,"identical"
25,"M",8,105,-0.10495108,83,"identical"
25,"M",8,111,-0.612214635,83,"identical"
25,"M",8,119,-1.119478189,83,"identical"
25,"M",8,127,-1.119478189,83,"identical"
25,"M",8,135,-1.119478189,83,"identical"
25,"M",8,143,-0.612214635,83,"identical"
25,"M",8,153,-1.119478189,83,"identical"
25,"M",8,161,-1.119478189,83,"identical"
25,"M",8,169,-1.119478189,83,"identical"
25,"M",8,175,-1.119478189,83,"identical"
25,"M",8,183,-0.10495108,83,"identical"
25,"M",8,191,-1.119478189,83,"identical"
25,"M",8,199,-1.119478189,83,"identical"
25,"M",8,207,-1.119478189,83,"identical"
25,"M",8,217,-0.612214635,83,"identical"
25,"M",8,225,-1.119478189,83,"identical"
25,"M",8,233,-1.119478189,83,"identical"
35,"F",8,2,0.768179155,84,"identical"
35,"F",8,10,1.133379081,84,"identical"
35,"F",8,18,1.133379081,84,"identical"
35,"F",8,26,-0.327420623,84,"identical"
35,"F",8,34,1.133379081,84,"identical"
35,"F",8,44,1.133379081,84,"identical"
35,"F",8,52,1.133379081,84,"identical"
35,"F",8,60,0.402979229,84,"identical"
35,"F",8,73,0.402979229,84,"identical"
35,"F",8,81,0.402979229,84,"identical"
35,"F",8,89,-1.057820475,84,"identical"
35,"F",8,97,0.402979229,84,"identical"
35,"F",8,105,1.133379081,84,"identical"
35,"F",8,111,-0.327420623,84,"identical"
35,"F",8,119,-1.057820475,84,"identical"
35,"F",8,127,-1.057820475,84,"identical"
35,"F",8,135,-0.327420623,84,"identical"
35,"F",8,143,-1.057820475,84,"identical"
35,"F",8,153,-1.057820475,84,"identical"
35,"F",8,161,-1.057820475,84,"identical"
35,"F",8,169,-1.057820475,84,"identical"
